t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
32.712,1778981071.847387,eth0,150.1314,94.2001,244.3315,1143312,1112141,0.4944,0.06,0.5544,617685797,122870279,0,0,0,0
33.728,1778981072.863653,eth0,125.9512,105.2873,231.2385,1143440,1112248,0.3759,0.0725,0.4485,617733555,122879492,0,0,0,0
34.752,1778981073.8876,eth0,125.0064,83.9887,208.9951,1143568,1112334,0.377,0.0528,0.4298,617781805,122886256,0,0,0,0
35.772,1778981074.907651,eth0,164.6976,102.936,267.6337,1143736,1112439,0.704,0.0631,0.7672,617871575,122894306,0,0,0,0
36.8,1778981075.934955,eth0,127.5183,83.7143,211.2326,1143867,1112525,0.2129,0.0528,0.2657,617898917,122901086,0,0,0,0
37.82,1778981076.955079,eth0,133.3171,91.1654,224.4825,1144003,1112618,0.3764,0.057,0.4334,617946911,122908352,0,0,0,0
38.848,1778981077.983472,eth0,177.9475,105.9906,283.9381,1144186,1112727,0.8142,0.0644,0.8786,618051571,122916634,0,0,0,0
39.868,1778981079.002831,eth0,135.3793,102.025,237.4043,1144324,1112831,0.4588,0.0624,0.5212,618110031,122924586,0,0,0,0
40.887,1778981080.02195,eth0,156.0171,127.5612,283.5783,1144483,1112961,0.3648,0.1089,0.4738,618156507,122938461,0,0,0,0
41.904,1778981081.039486,eth0,162.1564,109.087,271.2434,1144648,1113072,0.5799,0.0692,0.6491,618230269,122947259,0,0,0,0
42.924,1778981082.059486,eth0,142.1569,90.1961,232.3529,1144793,1113164,0.2892,0.0562,0.3455,618267147,122954427,0,0,0,0
43.941,1778981083.076612,eth0,178.9355,112.0805,291.016,1144975,1113278,0.7921,0.0676,0.8597,618367851,122963027,0,0,0,0
44.966,1778981084.10085,eth0,149.3793,98.6099,247.9892,1145128,1113379,0.6401,0.0608,0.7009,618449799,122970813,0,0,0,0
45.994,1778981085.129657,eth0,163.296,104.004,267.3,1145296,1113486,0.6817,0.0634,0.7451,618537465,122978963,0,0,0,0
47.015,1778981086.150305,eth0,152.844,107.7746,260.6187,1145452,1113596,0.5692,0.0658,0.635,618610081,122987359,0,0,0,0
48.04,1778981087.175473,eth0,127.7839,97.545,225.3289,1145583,1113696,0.3561,0.0618,0.4179,618655719,122995279,0,0,0,0
49.059,1778981088.194433,eth0,151.1345,105.9904,257.1249,1145737,1113804,0.3796,0.0648,0.4444,618704075,123003527,0,0,0,0
50.091,1778981089.226024,eth0,174.4878,103.7233,278.2111,1145917,1113911,0.6887,0.0632,0.7519,618792883,123011677,0,0,0,0
51.112,1778981090.247461,eth0,152.726,105.7334,258.4594,1146073,1114019,0.5093,0.0644,0.5737,618857905,123019901,0,0,0,0
52.132,1778981091.267513,eth0,130.3855,89.2111,219.5967,1146206,1114110,0.3975,0.0558,0.4532,618908585,123027011,0,0,0,0
53.15,1778981092.284902,eth0,147.4363,97.3079,244.7442,1146356,1114209,0.5709,0.0597,0.6306,618981189,123034609,0,0,0,0
54.167,1778981093.302139,eth0,126.8141,97.3224,224.1365,1146485,1114308,0.3673,0.0598,0.4271,619027893,123042219,0,0,0,0
55.187,1778981094.322292,eth0,124.4912,91.1628,215.654,1146612,1114401,0.2242,0.0567,0.2809,619056485,123049445,0,0,0,0
56.208,1778981095.343632,eth0,156.6568,98.8896,255.5465,1146772,1114502,0.4026,0.061,0.4636,619107881,123057239,0,0,0,0
57.235,1778981096.370728,eth0,134.3594,92.4938,226.8531,1146910,1114597,0.4418,0.0574,0.4992,619164601,123064613,0,0,0,0
58.252,1778981097.387623,eth0,168.1591,97.3553,265.5144,1147081,1114696,0.8241,0.0601,0.8842,619269349,123072255,0,0,0,0
59.283,1778981098.418672,eth0,183.3084,115.4164,298.7248,1147270,1114815,0.7787,0.0697,0.8484,619369710,123081232,0,0,0,0
60.305,1778981099.440303,eth0,154.6546,95.925,250.5796,1147428,1114913,0.534,0.0594,0.5935,619437908,123088820,0,0,0,0
61.336,1778981100.471154,eth0,168.7926,97.0073,265.7999,1147602,1115013,0.4903,0.0597,0.55,619501082,123096516,0,0,0,0
62.356,1778981101.491651,eth0,120.5295,100.9312,221.4607,1147725,1115116,0.256,0.0619,0.3178,619533732,123104406,0,0,0,0
63.374,1778981102.509117,eth0,114.9915,92.3864,207.3779,1147842,1115210,0.3336,0.0754,0.409,619576160,123114001,0,0,0,0
64.395,1778981103.529952,eth0,36.2448,41.1428,77.3876,1147879,1115252,0.0529,0.0331,0.086,619582908,123118229,0,0,0,0
65.413,1778981104.548463,eth0,12.7637,18.6547,31.4184,1147892,1115271,0.0104,0.0184,0.0288,619584236,123120571,0,0,0,0
66.431,1778981105.566077,eth0,19.6538,24.5673,44.2211,1147912,1115296,0.021,0.0294,0.0504,619586906,123124310,0,0,0,0
67.462,1778981106.596992,eth0,21.3403,29.1003,50.4406,1147934,1115326,0.015,0.0318,0.0468,619588838,123128413,0,0,0,0
68.488,1778981107.623464,eth0,12.6647,18.51,31.1748,1147947,1115345,0.0105,0.0183,0.0287,619590182,123130755,0,0,0,0
69.507,1778981108.642753,eth0,16.6783,26.489,43.1673,1147964,1115372,0.0114,0.027,0.0384,619591634,123134201,0,0,0,0
70.535,1778981109.670733,eth0,12.6462,18.4829,31.129,1147977,1115391,0.0097,0.0181,0.0278,619592878,123136531,0,0,0,0
71.553,1778981110.688387,eth0,17.6877,25.549,43.2367,1147995,1115417,0.0119,0.0224,0.0343,619594386,123139383,0,0,0,0
72.58,1778981111.715363,eth0,12.6585,16.5534,29.212,1148008,1115434,0.0096,0.0182,0.0277,619595618,123141713,0,0,0,0
73.598,1778981112.733547,eth0,12.7678,19.6428,32.4107,1148021,1115454,0.0098,0.0201,0.0298,619596862,123144265,0,0,0,0
74.616,1778981113.751397,eth0,13.7545,18.6668,32.4213,1148035,1115473,0.0102,0.0185,0.0287,619598166,123146615,0,0,0,0
75.633,1778981114.768758,eth0,14.744,23.5905,38.3345,1148050,1115497,0.0106,0.0245,0.0351,619599514,123149735,0,0,0,0
76.653,1778981115.788085,eth0,16.6777,20.6018,37.2795,1148067,1115518,0.0115,0.0195,0.031,619600978,123152221,0,0,0,0
77.671,1778981116.806329,eth0,14.7312,22.5879,37.3191,1148082,1115541,0.0105,0.0223,0.0328,619602318,123155059,0,0,0,0
78.723,1778981117.858107,eth0,10.4585,15.2123,25.6708,1148093,1115557,0.0087,0.0147,0.0234,619603458,123156995,0,0,0,0
79.744,1778981118.879581,eth0,13.7057,19.5796,33.2852,1148107,1115577,0.0102,0.0192,0.0294,619604762,123159443,0,0,0,0
80.773,1778981119.908071,eth0,12.6399,18.4737,31.1136,1148120,1115596,0.0096,0.0181,0.0277,619605994,123161773,0,0,0,0
81.79,1778981120.925774,eth0,21.6173,25.5477,47.165,1148142,1115622,0.0142,0.0244,0.0386,619607800,123164882,0,0,0,0
82.817,1778981121.952459,eth0,11.6881,15.5841,27.2722,1148154,1115638,0.0173,0.0151,0.0324,619610020,123166818,0,0,0,0
83.835,1778981122.970569,eth0,12.7688,18.662,31.4308,1148167,1115657,0.0097,0.0183,0.028,619611252,123169148,0,0,0,0
84.853,1778981123.988538,eth0,15.7176,20.6293,36.3469,1148183,1115678,0.0117,0.0196,0.0313,619612740,123171646,0,0,0,0
85.87,1778981125.005683,eth0,11.7977,17.6966,29.4943,1148195,1115696,0.0094,0.0179,0.0273,619613932,123173922,0,0,0,0
86.891,1778981126.026244,eth0,15.6776,19.5971,35.2747,1148211,1115716,0.0111,0.019,0.0301,619615348,123176346,0,0,0,0
87.908,1778981127.043409,eth0,12.7806,18.6794,31.46,1148224,1115735,0.0097,0.0183,0.028,619616580,123178676,0,0,0,0
88.926,1778981128.06146,eth0,13.7518,21.6099,35.3617,1148238,1115757,0.0099,0.022,0.0319,619617840,123181472,0,0,0,0
89.953,1778981129.087854,eth0,17.5371,21.4343,38.9714,1148256,1115779,0.0123,0.0182,0.0304,619619412,123183804,0,0,0,0
