t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
39.868,1778981079.002831,4806,194.33,100,18.26,4,5,15,0,391,True,True,True,False,4415
40.887,1778981080.02195,4923,179.0,100,17.02,4,5,15,0,391,True,True,True,False,4532
41.904,1778981081.039486,5112,149.33,100,17.45,4,5,15,0,391,True,True,True,False,4721
42.924,1778981082.059486,5283,157.0,100,17.26,4,5,15,0,391,True,True,True,False,4892
43.941,1778981083.076612,5553,207.0,100,19.06,4,5,15,0,391,True,True,True,False,5162
44.966,1778981084.10085,5776,218.33,100,19.36,4,5,15,0,391,True,True,True,False,5385
45.994,1778981085.129657,6030,243.0,100,20.33,4,5,15,0,391,True,True,True,False,5639
47.015,1778981086.150305,6219,214.67,100,19.8,4,5,15,0,391,True,True,True,False,5828
48.04,1778981087.175473,6333,183.67,100,17.92,4,5,15,0,391,True,True,True,False,5942
49.059,1778981088.194433,6516,156.0,100,18.13,4,5,15,0,391,True,True,True,False,6125
50.091,1778981089.226024,6778,184.0,100,19.66,4,5,15,0,391,True,True,True,False,6387
51.112,1778981090.247461,6968,209.33,100,19.48,4,5,15,0,391,True,True,True,False,6577
52.132,1778981091.267513,7101,189.0,100,18.16,4,5,15,0,391,True,True,True,False,6710
53.15,1778981092.284902,7290,165.0,100,18.24,4,5,15,0,391,True,True,True,False,6899
54.167,1778981093.302139,7413,145.67,100,17.12,4,5,15,0,391,True,True,True,False,7022
55.187,1778981094.322292,7537,142.0,100,16.27,4,5,15,0,391,True,True,True,False,7146
56.208,1778981095.343632,7717,139.33,100,16.79,4,5,15,0,391,True,True,True,False,7326
57.235,1778981096.370728,7866,150.0,100,16.49,4,5,15,0,391,True,True,True,False,7475
58.252,1778981097.387623,8144,194.67,100,18.55,4,5,15,0,391,True,True,True,False,7753
59.283,1778981098.418672,8410,228.33,100,20.08,4,5,15,0,391,True,True,True,False,8019
60.305,1778981099.440303,8608,241.33,100,19.54,4,5,15,0,391,True,True,True,False,8217
61.336,1778981100.471154,8834,223.67,100,19.76,4,5,15,0,391,True,True,True,False,8443
62.356,1778981101.491651,8946,172.67,100,17.9,4,5,15,0,391,True,True,True,False,8555
63.374,1778981102.509117,9043,140.0,100,15.87,4,5,15,0,391,True,True,True,False,8652
64.395,1778981103.529952,9054,72.0,100,12.12,4,5,15,0,391,True,True,True,False,8663
65.413,1778981104.548463,9054,33.0,100,9.08,4,5,15,0,391,True,True,True,False,8663
66.431,1778981105.566077,9054,3.0,100,6.97,4,5,15,0,391,True,True,True,False,8663
67.462,1778981106.596992,9054,0.0,100,5.53,4,5,15,0,391,True,True,True,False,8663
68.488,1778981107.623464,9054,0.0,100,4.37,4,5,15,0,391,True,True,True,False,8663
69.507,1778981108.642753,9054,0.0,100,3.39,4,5,15,0,391,True,True,False,False,8663
70.535,1778981109.670733,9054,0.0,100,2.7,4,5,15,0,391,True,True,False,False,8663
71.553,1778981110.688387,9054,0.0,100,2.2,4,5,15,0,391,True,True,False,False,8663
72.58,1778981111.715363,9054,0.0,100,1.84,4,5,15,0,391,True,True,False,False,8663
73.598,1778981112.733547,9054,0.0,100,1.57,4,5,15,0,391,True,True,False,False,8663
74.616,1778981113.751397,9054,0.0,100,1.4,4,5,15,0,391,True,True,False,False,8663
75.633,1778981114.768758,9054,0.0,100,1.24,4,5,15,0,391,True,True,False,False,8663
76.653,1778981115.788085,9054,0.0,100,1.2,4,5,15,0,391,True,True,False,False,8663
77.671,1778981116.806329,9054,0.0,100,1.14,4,5,15,0,391,True,True,False,False,8663
78.723,1778981117.858107,9054,0.0,100,1.06,4,5,15,0,391,True,True,False,False,8663
79.744,1778981118.879581,9054,0.0,100,1.05,4,5,15,0,391,True,True,False,False,8663
80.773,1778981119.908071,9054,0.0,100,1.04,4,5,15,0,391,True,True,False,False,8663
81.79,1778981120.925774,9054,0.0,100,1.04,4,5,15,0,391,True,True,False,False,8663
82.817,1778981121.952459,9054,0.0,100,1.01,4,5,15,0,391,True,True,False,False,8663
83.835,1778981122.970569,9054,0.0,100,0.98,4,5,15,0,391,True,True,False,False,8663
84.853,1778981123.988538,9054,0.0,100,1.0,4,5,15,0,391,True,True,False,False,8663
85.87,1778981125.005683,9054,0.0,100,0.97,4,5,15,0,391,True,True,False,False,8663
86.891,1778981126.026244,9054,0.0,100,1.0,4,5,15,0,391,True,True,False,False,8663
87.908,1778981127.043409,9054,0.0,100,0.96,4,5,15,0,391,True,True,False,False,8663
88.926,1778981128.06146,9054,0.0,100,0.96,4,5,15,0,391,True,True,False,False,8663
89.953,1778981129.087854,9054,0.0,100,0.98,4,5,15,0,391,True,True,False,False,8663
