t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
47.038,1778992001.122843,4151,103.33,300,13.95,4,3,8,0,2092,True,True,False,False,2058
48.065,1778992002.149983,4253,100.0,300,14.04,4,3,8,0,2092,True,True,False,False,2160
49.084,1778992003.169093,4353,99.0,300,13.54,4,3,8,0,2092,True,True,False,False,2260
50.111,1778992004.195502,4458,100.0,300,13.63,4,3,8,0,2092,True,True,False,False,2365
51.13,1778992005.214532,4560,100.0,300,13.64,4,3,8,0,2092,True,True,False,False,2467
52.148,1778992006.23299,4662,100.67,300,13.89,4,3,8,0,2092,True,True,False,False,2569
53.168,1778992007.252571,4752,96.0,300,13.47,4,3,8,0,2092,True,True,False,False,2659
54.187,1778992008.271493,4865,99.67,300,13.76,4,3,8,0,2092,True,True,False,False,2772
55.207,1778992009.291491,4968,100.0,300,14.06,4,3,8,0,2092,True,True,False,False,2875
56.227,1778992010.311536,5070,104.0,300,14.24,4,3,8,0,2092,True,True,False,False,2977
57.254,1778992011.338519,5172,100.0,300,14.28,4,3,8,0,2092,True,True,False,False,3079
58.272,1778992012.357407,5274,99.67,300,14.37,4,3,8,0,2092,True,True,False,False,3181
59.303,1778992013.387486,5377,100.0,300,14.36,4,3,8,0,2092,True,True,False,False,3284
60.322,1778992014.406428,5479,99.67,300,14.1,4,3,8,0,2092,True,True,False,False,3386
61.351,1778992015.435484,5582,100.0,300,13.97,4,3,8,0,2092,True,True,False,False,3489
62.37,1778992016.454968,5684,100.0,300,13.93,4,3,8,0,2092,True,True,False,False,3591
63.389,1778992017.473783,5777,97.0,300,13.73,4,3,8,0,2092,True,True,False,False,3684
64.407,1778992018.491514,5806,72.67,300,11.33,4,3,8,0,2092,True,True,False,False,3713
65.424,1778992019.509272,5806,39.0,300,8.62,4,3,8,0,2092,True,True,False,False,3713
66.443,1778992020.528401,5806,8.67,300,6.73,4,3,8,0,2092,True,True,False,False,3713
67.461,1778992021.546147,5806,0.0,300,5.4,4,3,8,0,2092,True,True,False,False,3713
68.487,1778992022.571561,5806,0.0,300,4.4,4,3,8,0,2092,True,True,False,False,3713
69.506,1778992023.590573,5806,0.0,300,3.51,4,3,8,0,2092,True,True,False,False,3713
70.53,1778992024.615409,5806,0.0,300,2.73,4,3,8,0,2092,True,True,False,False,3713
71.548,1778992025.633082,5806,0.0,300,2.2,4,3,8,0,2092,True,True,False,False,3713
72.574,1778992026.659369,5806,0.0,300,1.85,4,3,8,0,2092,True,True,False,False,3713
73.593,1778992027.677634,5806,0.0,300,1.58,4,3,8,0,2092,True,True,False,False,3713
74.61,1778992028.694948,5806,0.0,300,1.4,4,3,8,0,2092,True,True,False,False,3713
75.627,1778992029.712327,5806,0.0,300,1.25,4,3,8,0,2092,True,True,False,False,3713
76.645,1778992030.729832,5806,0.0,300,1.16,4,3,8,0,2092,True,True,False,False,3713
77.663,1778992031.747503,5806,0.0,300,1.12,4,3,8,0,2092,True,True,False,False,3713
78.68,1778992032.76481,5806,0.0,300,1.06,4,3,8,0,2092,True,True,False,False,3713
79.707,1778992033.791903,5806,0.0,300,1.06,4,3,8,0,2092,True,True,False,False,3713
80.725,1778992034.810303,5806,0.0,300,1.03,4,3,8,0,2092,True,True,False,False,3713
81.751,1778992035.835804,5806,0.0,300,1.02,4,3,8,0,2092,True,True,False,False,3713
82.769,1778992036.853433,5806,0.0,300,1.01,4,3,8,0,2092,True,True,False,False,3713
83.794,1778992037.879392,5806,0.0,300,0.99,4,3,8,0,2092,True,True,False,False,3713
84.815,1778992038.900319,5806,0.0,300,1.02,4,3,8,0,2092,True,True,False,False,3713
85.833,1778992039.917754,5806,0.0,300,0.98,4,3,8,0,2092,True,True,False,False,3713
86.85,1778992040.935373,5806,0.0,300,0.97,4,3,8,0,2092,True,True,False,False,3713
87.868,1778992041.952797,5806,0.0,300,0.97,4,3,8,0,2092,True,True,False,False,3713
88.886,1778992042.970795,5806,0.0,300,0.97,4,3,8,0,2092,True,True,False,False,3713
89.911,1778992043.996238,5806,0.0,300,0.99,4,3,8,0,2092,True,True,False,False,3713
