t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
34.778,1778991988.862679,LOCKDOWN,True,833,832,1,0,0,0,1,2,2
35.797,1778991989.882002,LOCKDOWN,True,936,935,1,0,0,0,1,2,2
36.827,1778991990.91152,LOCKDOWN,True,1039,1038,1,0,0,0,1,2,2
37.846,1778991991.931375,METERING,False,1141,1140,1,0,0,0,1,2,1
38.873,1778991992.958292,METERING,False,1243,1242,1,0,0,0,1,2,1
39.892,1778991993.977214,METERING,False,1345,1344,1,0,0,0,1,2,1
40.911,1778991994.995492,METERING,False,1446,1445,1,0,0,0,1,2,1
41.93,1778991996.014835,METERING,False,1549,1548,1,0,0,0,1,2,1
42.95,1778991997.035288,METERING,False,1649,1648,1,0,0,0,1,2,1
43.969,1778991998.053646,NORMAL,False,1743,1742,1,0,0,0,1,2,1
44.988,1778991999.073349,NORMAL,False,1854,1853,1,0,0,0,1,2,1
46.018,1778992000.103289,NORMAL,False,1957,1956,1,0,0,0,1,2,1
47.038,1778992001.122843,NORMAL,False,2059,2058,1,0,0,0,1,2,1
48.065,1778992002.149983,NORMAL,False,2161,2160,1,0,0,0,1,2,1
49.084,1778992003.169093,NORMAL,False,2261,2260,1,0,0,0,1,2,1
50.111,1778992004.195502,NORMAL,False,2366,2365,1,0,0,0,1,2,1
51.13,1778992005.214532,NORMAL,False,2468,2467,1,0,0,0,1,2,1
52.148,1778992006.23299,NORMAL,False,2569,2568,1,0,0,0,1,2,1
53.168,1778992007.252571,NORMAL,False,2661,2660,1,0,0,0,1,2,1
54.187,1778992008.271493,NORMAL,False,2774,2773,1,0,0,0,1,2,1
55.207,1778992009.291491,NORMAL,False,2875,2874,1,0,0,0,1,2,1
56.227,1778992010.311536,NORMAL,False,2978,2977,1,0,0,0,1,2,1
57.254,1778992011.338519,NORMAL,False,3080,3079,1,0,0,0,1,2,1
58.272,1778992012.357407,NORMAL,False,3183,3182,1,0,0,0,1,2,1
59.303,1778992013.387486,NORMAL,False,3285,3284,1,0,0,0,1,2,1
60.322,1778992014.406428,NORMAL,False,3388,3387,1,0,0,0,1,2,1
61.351,1778992015.435484,NORMAL,False,3490,3489,1,0,0,0,1,2,1
62.37,1778992016.454968,NORMAL,False,3592,3591,1,0,0,0,1,2,1
63.389,1778992017.473783,NORMAL,False,3684,3683,1,0,0,0,1,2,1
64.407,1778992018.491514,NORMAL,False,3713,3712,1,0,0,0,1,2,1
65.424,1778992019.509272,NORMAL,False,3713,3712,1,0,0,0,1,2,1
66.443,1778992020.528401,NORMAL,False,3713,3712,1,0,0,0,1,2,1
67.461,1778992021.546147,NORMAL,False,3713,3712,1,0,0,0,1,2,1
68.487,1778992022.571561,NORMAL,False,3713,3712,1,0,0,0,1,2,1
69.506,1778992023.590573,NORMAL,False,3713,3712,1,0,0,0,1,2,1
70.53,1778992024.615409,NORMAL,False,3713,3712,1,0,0,0,1,2,1
71.548,1778992025.633082,NORMAL,False,3713,3712,1,0,0,0,1,2,1
72.574,1778992026.659369,NORMAL,False,3713,3712,1,0,0,0,1,2,1
73.593,1778992027.677634,NORMAL,False,3713,3712,1,0,0,0,1,2,1
74.61,1778992028.694948,NORMAL,False,3713,3712,1,0,0,0,1,2,1
75.627,1778992029.712327,NORMAL,False,3713,3712,1,0,0,0,1,2,1
76.645,1778992030.729832,NORMAL,False,3713,3712,1,0,0,0,1,2,1
77.663,1778992031.747503,NORMAL,False,3713,3712,1,0,0,0,1,2,1
78.68,1778992032.76481,NORMAL,False,3713,3712,1,0,0,0,1,2,1
79.707,1778992033.791903,NORMAL,False,3713,3712,1,0,0,0,1,2,1
80.725,1778992034.810303,NORMAL,False,3713,3712,1,0,0,0,1,2,1
81.751,1778992035.835804,NORMAL,False,3713,3712,1,0,0,0,1,2,1
82.769,1778992036.853433,NORMAL,False,3713,3712,1,0,0,0,1,2,1
83.794,1778992037.879392,NORMAL,False,3713,3712,1,0,0,0,1,2,1
84.815,1778992038.900319,NORMAL,False,3713,3712,1,0,0,0,1,2,1
85.833,1778992039.917754,NORMAL,False,3713,3712,1,0,0,0,1,2,1
86.85,1778992040.935373,NORMAL,False,3713,3712,1,0,0,0,1,2,1
87.868,1778992041.952797,NORMAL,False,3713,3712,1,0,0,0,1,2,1
88.886,1778992042.970795,NORMAL,False,3713,3712,1,0,0,0,1,2,1
89.911,1778992043.996238,NORMAL,False,3713,3712,1,0,0,0,1,2,1
