t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
13.307,1778991967.391977,eth0,12.7733,19.6512,32.4244,1388208,1329427,0.0077,0.021,0.0287,704348730,145184559,0,0,0,0
14.334,1778991968.418469,eth0,10.7161,14.6129,25.329,1388219,1329442,0.0074,0.0146,0.022,704349678,145186437,0,0,0,0
15.353,1778991969.437588,eth0,10.7936,19.6248,30.4184,1388230,1329462,0.007,0.0222,0.0291,704350566,145189261,0,0,0,0
16.392,1778991970.477343,eth0,28.8529,33.6618,62.5147,1388260,1329497,0.0374,0.0459,0.0832,704355422,145195222,0,0,0,0
17.41,1778991971.494649,eth0,15.7278,20.6428,36.3706,1388276,1329518,0.0168,0.0273,0.0441,704357552,145198697,0,0,0,0
18.428,1778991972.512433,eth0,16.703,21.6156,38.3185,1388293,1329540,0.0108,0.0265,0.0373,704358928,145202065,0,0,0,0
19.446,1778991973.53114,eth0,13.7429,18.6511,32.394,1388307,1329559,0.0084,0.0198,0.0282,704360000,145204580,0,0,0,0
20.463,1778991974.547467,eth0,327.6503,329.6181,657.2684,1388640,1329894,0.5419,0.2901,0.8319,704428838,145241432,0,0,0,0
21.483,1778991975.567487,eth0,318.6212,322.5427,641.1639,1388965,1330223,0.5317,0.273,0.8046,704496630,145276234,0,0,0,0
22.504,1778991976.588857,eth0,334.8443,338.7606,673.6049,1389307,1330569,0.5574,0.2844,0.8418,704567790,145312550,0,0,0,0
23.538,1778991977.622708,eth0,340.4749,361.7545,702.2294,1389659,1330943,0.5214,0.2883,0.8096,704635168,145349802,0,0,0,0
24.559,1778991978.643598,eth0,335.0018,377.1219,712.1237,1390001,1331328,0.5387,0.3007,0.8393,704703908,145388172,0,0,0,0
25.59,1778991979.675405,eth0,314.9812,345.9947,660.9759,1390326,1331685,0.5115,0.2798,0.7913,704769882,145424262,0,0,0,0
26.613,1778991980.697502,eth0,361.0224,428.5307,789.5532,1390695,1332123,0.6035,0.3508,0.9543,704846990,145469078,0,0,0,0
27.643,1778991981.727509,eth0,103.8828,90.2907,194.1735,1390802,1332216,0.1805,0.0561,0.2366,704870230,145476304,0,0,0,0
28.66,1778991982.744677,eth0,98.3121,87.4978,185.81,1390902,1332305,0.1688,0.0548,0.2236,704891694,145483266,0,0,0,0
29.678,1778991983.763139,eth0,101.1329,89.3504,190.4833,1391005,1332396,0.2419,0.0556,0.2975,704922486,145490348,0,0,0,0
30.697,1778991984.781968,eth0,94.2259,75.577,169.8028,1391101,1332473,0.3085,0.0485,0.357,704961770,145496526,0,0,0,0
31.717,1778991985.801419,eth0,101.0347,55.9124,156.9471,1391204,1332530,0.3033,0.0383,0.3416,705000422,145501408,0,0,0,0
32.734,1778991986.818724,eth0,93.384,54.0644,147.4484,1391299,1332585,0.1774,0.0389,0.2163,705022986,145506350,0,0,0,0
33.753,1778991987.837679,eth0,98.1398,84.4002,182.54,1391399,1332671,0.1792,0.0534,0.2326,705045810,145513146,0,0,0,0
34.778,1778991988.862679,eth0,132.6829,106.3415,239.0244,1391535,1332780,0.3148,0.0699,0.3847,705086146,145522100,0,0,0,0
35.797,1778991989.882002,eth0,109.8768,65.7299,175.6067,1391647,1332847,0.3228,0.0435,0.3663,705127274,145527642,0,0,0,0
36.827,1778991990.91152,eth0,114.6168,69.9356,184.5524,1391765,1332919,0.3273,0.0532,0.3804,705169388,145534483,0,0,0,0
37.846,1778991991.931375,eth0,121.5859,86.2868,207.8727,1391889,1333007,0.33,0.0692,0.3992,705211460,145543303,0,0,0,0
38.873,1778991992.958292,eth0,111.0119,67.1914,178.2033,1392003,1333076,0.319,0.0452,0.3642,705252404,145549108,0,0,0,0
39.892,1778991993.977214,eth0,112.8644,68.7001,181.5645,1392118,1333146,0.2366,0.046,0.2826,705282540,145554968,0,0,0,0
40.911,1778991994.995492,eth0,148.2896,103.1153,251.4049,1392269,1333251,0.2492,0.0986,0.3477,705314258,145567512,0,0,0,0
41.93,1778991996.014835,eth0,115.7608,71.6147,187.3755,1392387,1333324,0.2076,0.0475,0.2551,705340704,145573570,0,0,0,0
42.95,1778991997.035288,eth0,113.675,72.5168,186.1918,1392503,1333398,0.3208,0.0483,0.3691,705381624,145579730,0,0,0,0
43.969,1778991998.053646,eth0,98.1973,78.5578,176.7551,1392603,1333478,0.2936,0.0536,0.3472,705418996,145586558,0,0,0,0
44.988,1778991999.073349,eth0,111.7972,92.1837,203.9809,1392717,1333572,0.267,0.0575,0.3245,705453024,145593890,0,0,0,0
46.018,1778992000.103289,eth0,110.6861,117.4826,228.1688,1392831,1333693,0.1851,0.0705,0.2556,705476860,145602964,0,0,0,0
47.038,1778992001.122843,eth0,114.756,119.6601,234.4162,1392948,1333815,0.2043,0.072,0.2764,705502900,145612144,0,0,0,0
48.065,1778992002.149983,eth0,113.9085,96.3841,210.2925,1393065,1333914,0.3219,0.0611,0.383,705544228,145619986,0,0,0,0
49.084,1778992003.169093,eth0,104.9936,74.5749,179.5685,1393172,1333990,0.3149,0.048,0.3629,705584344,145626098,0,0,0,0
50.111,1778992004.195502,eth0,110.0926,100.3499,210.4425,1393285,1334093,0.2543,0.0615,0.3159,705616976,145633992,0,0,0,0
51.13,1778992005.214532,eth0,106.9644,101.0765,208.0409,1393394,1334196,0.1851,0.0619,0.247,705640552,145641878,0,0,0,0
52.148,1778992006.23299,eth0,114.8796,119.789,234.6686,1393511,1334318,0.199,0.0717,0.2707,705665888,145651002,0,0,0,0
53.168,1778992007.252571,eth0,97.0987,84.3484,181.4472,1393610,1334404,0.2797,0.0531,0.3328,705701532,145657774,0,0,0,0
54.187,1778992008.271493,eth0,118.7529,103.0501,221.803,1393731,1334509,0.356,0.0629,0.4189,705746872,145665788,0,0,0,0
55.207,1778992009.291491,eth0,111.765,117.6473,229.4123,1393845,1334629,0.2536,0.0707,0.3243,705779208,145674796,0,0,0,0
56.227,1778992010.311536,eth0,115.6811,120.5829,236.264,1393963,1334752,0.19,0.0724,0.2624,705803430,145684030,0,0,0,0
57.254,1778992011.338519,eth0,111.0048,116.8471,227.8519,1394077,1334872,0.1949,0.0702,0.2651,705828456,145693038,0,0,0,0
58.272,1778992012.357407,eth0,114.8311,86.3687,201.1998,1394194,1334960,0.317,0.0545,0.3714,705868824,145699974,0,0,0,0
59.303,1778992013.387486,eth0,114.5542,68.9267,183.4809,1394312,1335031,0.3243,0.0448,0.3691,705910584,145705744,0,0,0,0
60.322,1778992014.406428,eth0,111.8808,69.6802,181.561,1394426,1335102,0.2539,0.0456,0.2995,705942920,145711550,0,0,0,0
61.351,1778992015.435484,eth0,113.6965,68.9953,182.6917,1394543,1335173,0.1862,0.0457,0.2318,705966868,145717424,0,0,0,0
62.37,1778992016.454968,eth0,110.8404,67.6813,178.5217,1394656,1335242,0.195,0.0443,0.2393,705991724,145723066,0,0,0,0
63.389,1778992017.473783,eth0,119.7469,79.5041,199.251,1394778,1335323,0.3112,0.0687,0.3799,706031360,145731811,0,0,0,0
64.407,1778992018.491514,eth0,56.9895,56.9895,113.979,1394836,1335381,0.1122,0.0417,0.1539,706045632,145737115,0,0,0,0
65.424,1778992019.509272,eth0,11.7906,17.6859,29.4766,1394848,1335399,0.0094,0.0179,0.0273,706046824,145739391,0,0,0,0
66.443,1778992020.528401,eth0,13.7372,18.6434,32.3806,1394862,1335418,0.0102,0.0184,0.0287,706048128,145741741,0,0,0,0
67.461,1778992021.546147,eth0,12.7733,19.6513,32.4246,1394875,1335438,0.0106,0.0192,0.0297,706049472,145744181,0,0,0,0
68.487,1778992022.571561,eth0,13.653,19.5043,33.1574,1394889,1335458,0.0102,0.0188,0.029,706050776,145746597,0,0,0,0
69.506,1778992023.590573,eth0,14.7201,20.6082,35.3283,1394904,1335479,0.011,0.0201,0.0311,706052179,145749158,0,0,0,0
70.53,1778992024.615409,eth0,11.7092,17.5638,29.273,1394916,1335497,0.0093,0.0178,0.0271,706053371,145751434,0,0,0,0
71.548,1778992025.633082,eth0,15.7221,22.6006,38.3227,1394932,1335520,0.0108,0.0226,0.0333,706054743,145754304,0,0,0,0
72.574,1778992026.659369,eth0,12.667,16.5646,29.2316,1394945,1335537,0.0102,0.0157,0.0258,706056047,145756314,0,0,0,0
73.593,1778992027.677634,eth0,11.7847,17.6771,29.4619,1394957,1335555,0.0094,0.0179,0.0272,706057239,145758590,0,0,0,0
74.61,1778992028.694948,eth0,13.7617,18.6766,32.4384,1394971,1335574,0.0103,0.0185,0.0287,706058543,145760940,0,0,0,0
75.627,1778992029.712327,eth0,12.7779,18.6755,31.4534,1394984,1335593,0.0099,0.0185,0.0284,706059803,145763298,0,0,0,0
76.645,1778992030.729832,eth0,13.7591,18.6731,32.4323,1394998,1335612,0.0103,0.0185,0.0287,706061107,145765648,0,0,0,0
77.663,1778992031.747503,eth0,13.7569,18.6701,32.427,1395012,1335631,0.0103,0.0185,0.0287,706062411,145767998,0,0,0,0
78.68,1778992032.76481,eth0,12.7788,20.6427,33.4216,1395025,1335652,0.0098,0.0213,0.0311,706063655,145770712,0,0,0,0
79.707,1778992033.791903,eth0,12.6571,16.5516,29.2087,1395038,1335669,0.0098,0.0157,0.0254,706064907,145772722,0,0,0,0
80.725,1778992034.810303,eth0,12.7651,19.6386,32.4038,1395051,1335689,0.0103,0.0203,0.0306,706066215,145775306,0,0,0,0
81.751,1778992035.835804,eth0,14.627,18.5275,33.1545,1395066,1335708,0.0107,0.0173,0.028,706067587,145777528,0,0,0,0
82.769,1778992036.853433,eth0,14.7401,21.6189,36.359,1395081,1335730,0.0103,0.0219,0.0322,706068891,145780316,0,0,0,0
83.794,1778992037.879392,eth0,10.7217,15.5952,26.3168,1395092,1335746,0.0093,0.0151,0.0244,706070083,145782252,0,0,0,0
84.815,1778992038.900319,eth0,14.6925,19.59,34.2826,1395107,1335766,0.0105,0.0188,0.0294,706071427,145784656,0,0,0,0
85.833,1778992039.917754,eth0,12.7772,18.6744,31.4516,1395120,1335785,0.0104,0.0184,0.0289,706072755,145786998,0,0,0,0
86.85,1778992040.935373,eth0,14.7403,19.6537,34.394,1395135,1335805,0.0114,0.019,0.0304,706074211,145789414,0,0,0,0
87.868,1778992041.952797,eth0,13.7602,18.6746,32.4348,1395149,1335824,0.0103,0.0185,0.0287,706075515,145791764,0,0,0,0
88.886,1778992042.970795,eth0,11.7878,19.6464,31.4343,1395161,1335844,0.0094,0.0203,0.0297,706076707,145794348,0,0,0,0
89.911,1778992043.996238,eth0,13.6526,17.5534,31.206,1395175,1335862,0.0102,0.0167,0.0269,706078011,145796488,0,0,0,0
