t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
36.827,1778991990.91152,LOCKDOWN,,True,True,False,110.0,300,1778991980.5631306,1778991980.5631306
37.846,1778991991.931375,METERING,,False,True,False,99.67,300,1778991980.5631306,1778991980.5631306
38.873,1778991992.958292,METERING,,False,True,False,99.67,300,1778991980.5631306,1778991980.5631306
39.892,1778991993.977214,METERING,,False,True,False,99.67,300,1778991980.5631306,1778991980.5631306
40.911,1778991994.995492,METERING,,False,True,False,99.67,300,1778991980.5631306,1778991980.5631306
41.93,1778991996.014835,METERING,,False,True,False,100.0,300,1778991980.5631306,1778991980.5631306
42.95,1778991997.035288,METERING,,False,True,False,99.67,300,1778991980.5631306,1778991980.5631306
43.969,1778991998.053646,NORMAL,,False,True,False,97.0,300,1778991980.5631306,
44.988,1778991999.073349,NORMAL,,False,True,False,100.0,300,1778991980.5631306,
46.018,1778992000.103289,NORMAL,,False,True,False,100.0,300,1778991980.5631306,
47.038,1778992001.122843,NORMAL,,False,True,False,103.0,300,1778991980.5631306,
48.065,1778992002.149983,NORMAL,,False,True,False,100.0,300,1778991980.5631306,
49.084,1778992003.169093,NORMAL,,False,True,False,99.0,300,1778991980.5631306,
50.111,1778992004.195502,NORMAL,,False,True,False,99.67,300,1778991980.5631306,
51.13,1778992005.214532,NORMAL,,False,True,False,100.0,300,1778991980.5631306,
52.148,1778992006.23299,NORMAL,,False,True,False,100.33,300,1778991980.5631306,
53.168,1778992007.252571,NORMAL,,False,True,False,96.0,300,1778991980.5631306,
54.187,1778992008.271493,NORMAL,,False,True,False,100.0,300,1778991980.5631306,
55.207,1778992009.291491,NORMAL,,False,True,False,100.0,300,1778991980.5631306,
56.227,1778992010.311536,NORMAL,,False,True,False,104.33,300,1778991980.5631306,
57.254,1778992011.338519,NORMAL,,False,True,False,99.67,300,1778991980.5631306,
58.272,1778992012.357407,NORMAL,,False,True,False,100.0,300,1778991980.5631306,
59.303,1778992013.387486,NORMAL,,False,True,False,100.0,300,1778991980.5631306,
60.322,1778992014.406428,NORMAL,,False,True,False,100.0,300,1778991980.5631306,
61.351,1778992015.435484,NORMAL,,False,True,False,99.67,300,1778991980.5631306,
62.37,1778992016.454968,NORMAL,,False,True,False,99.67,300,1778991980.5631306,
63.389,1778992017.473783,NORMAL,,False,True,False,97.0,300,1778991980.5631306,
64.407,1778992018.491514,NORMAL,,False,True,False,72.67,300,1778991980.5631306,
65.424,1778992019.509272,NORMAL,,False,True,False,38.67,300,1778991980.5631306,
66.443,1778992020.528401,NORMAL,,False,True,False,8.67,300,1778991980.5631306,
67.461,1778992021.546147,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
68.487,1778992022.571561,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
69.506,1778992023.590573,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
70.53,1778992024.615409,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
71.548,1778992025.633082,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
72.574,1778992026.659369,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
73.593,1778992027.677634,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
74.61,1778992028.694948,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
75.627,1778992029.712327,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
76.645,1778992030.729832,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
77.663,1778992031.747503,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
78.68,1778992032.76481,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
79.707,1778992033.791903,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
80.725,1778992034.810303,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
81.751,1778992035.835804,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
82.769,1778992036.853433,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
83.794,1778992037.879392,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
84.815,1778992038.900319,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
85.833,1778992039.917754,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
86.85,1778992040.935373,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
87.868,1778992041.952797,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
88.886,1778992042.970795,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
89.911,1778992043.996238,NORMAL,,False,True,False,0.0,300,1778991980.5631306,
