t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
72.641,1778981209.687981,METERING,False,8195,8194,1,0,0,0,1,0,0
73.659,1778981210.706217,METERING,False,8195,8194,1,0,0,0,1,0,0
74.678,1778981211.724396,METERING,False,8195,8194,1,0,0,0,1,0,0
75.695,1778981212.741632,NORMAL,False,8195,8194,1,0,0,0,1,0,0
76.714,1778981213.761078,NORMAL,False,8195,8194,1,0,0,0,1,0,0
77.732,1778981214.779284,NORMAL,False,8195,8194,1,0,0,0,1,0,0
78.757,1778981215.804193,NORMAL,False,8195,8194,1,0,0,0,1,0,0
79.775,1778981216.821476,NORMAL,False,8195,8194,1,0,0,0,1,0,0
80.801,1778981217.847583,NORMAL,False,8195,8194,1,0,0,0,1,0,0
81.818,1778981218.865271,NORMAL,False,8195,8194,1,0,0,0,1,0,0
82.845,1778981219.891393,NORMAL,False,8195,8194,1,0,0,0,1,0,0
83.863,1778981220.909943,NORMAL,False,8195,8194,1,0,0,0,1,0,0
84.881,1778981221.927501,NORMAL,False,8195,8194,1,0,0,0,1,0,0
85.898,1778981222.94485,NORMAL,False,8195,8194,1,0,0,0,1,0,0
86.915,1778981223.961993,NORMAL,False,8195,8194,1,0,0,0,1,0,0
87.932,1778981224.979211,NORMAL,False,8195,8194,1,0,0,0,1,0,0
88.951,1778981225.997585,NORMAL,False,8195,8194,1,0,0,0,1,0,0
89.977,1778981227.024226,NORMAL,False,8195,8194,1,0,0,0,1,0,0
