t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
41.951,1778981178.99741,eth0,170.8384,119.7832,290.6216,1153156,1119624,0.5435,0.0824,0.6259,621423537,123529764,0,0,0,0
42.972,1778981180.019213,eth0,136.0341,93.9516,229.9857,1153295,1119720,0.4113,0.0581,0.4695,621476075,123537188,0,0,0,0
43.991,1778981181.038279,eth0,172.7071,107.9419,280.6491,1153471,1119830,0.3285,0.0657,0.3942,621517925,123545552,0,0,0,0
45.012,1778981182.058724,eth0,122.4956,96.0366,218.5322,1153596,1119928,0.3272,0.0595,0.3867,621559657,123553140,0,0,0,0
46.04,1778981183.086644,eth0,113.822,87.5554,201.3774,1153713,1120018,0.3375,0.0547,0.3922,621603021,123560168,0,0,0,0
47.057,1778981184.103615,eth0,125.864,96.3646,222.2286,1153841,1120116,0.3623,0.0598,0.4221,621649077,123567764,0,0,0,0
48.086,1778981185.13243,eth0,123.443,94.2832,217.7262,1153968,1120213,0.3651,0.06,0.4251,621696029,123575478,0,0,0,0
49.104,1778981186.150887,eth0,130.5897,107.0247,237.6144,1154101,1120322,0.3285,0.0652,0.3937,621737845,123583784,0,0,0,0
50.129,1778981187.175465,eth0,126.8816,93.6971,220.5787,1154231,1120418,0.2134,0.0579,0.2713,621765181,123591196,0,0,0,0
51.147,1778981188.193647,eth0,118.8392,91.3392,210.1784,1154352,1120511,0.2086,0.0569,0.2655,621791725,123598438,0,0,0,0
52.165,1778981189.211511,eth0,173.8935,104.1396,278.0332,1154529,1120617,0.6308,0.0636,0.6944,621871989,123606530,0,0,0,0
53.182,1778981190.229027,eth0,172.9704,98.2786,271.249,1154705,1120717,0.6111,0.0605,0.6716,621949717,123614226,0,0,0,0
54.201,1778981191.247463,eth0,181.651,133.5381,315.1891,1154890,1120853,0.6568,0.0789,0.7357,622033329,123624274,0,0,0,0
55.226,1778981192.272548,eth0,214.6163,139.5006,354.1169,1155110,1120996,0.6456,0.0821,0.7278,622116057,123634800,0,0,0,0
56.247,1778981193.293875,eth0,162.5336,116.5151,279.0487,1155276,1121115,0.4918,0.0702,0.562,622178847,123643762,0,0,0,0
57.275,1778981194.32199,eth0,128.3903,88.5115,216.9018,1155408,1121206,0.3926,0.0553,0.4478,622229297,123650864,0,0,0,0
58.298,1778981195.345155,eth0,172.0153,108.4869,280.5022,1155584,1121317,0.5334,0.0662,0.5995,622297513,123659326,0,0,0,0
59.323,1778981196.369743,eth0,206.9124,140.5442,347.4566,1155796,1121461,0.8556,0.0826,0.9382,622407097,123669906,0,0,0,0
60.344,1778981197.390581,eth0,181.2237,124.4076,305.6313,1155981,1121588,0.7353,0.0745,0.8098,622500925,123679408,0,0,0,0
61.371,1778981198.417999,eth0,114.8511,83.705,198.5561,1156099,1121674,0.2971,0.0527,0.3498,622539079,123686172,0,0,0,0
62.389,1778981199.435506,eth0,130.7116,104.1762,234.8878,1156232,1121780,0.218,0.0634,0.2814,622566803,123694240,0,0,0,0
63.409,1778981200.455462,eth0,137.2608,107.8478,245.1085,1156372,1121890,0.2781,0.0837,0.3618,622602261,123704907,0,0,0,0
64.467,1778981201.513675,eth0,25.5147,32.1296,57.6443,1156399,1121924,0.0237,0.0281,0.0517,622605393,123708619,0,0,0,0
65.487,1778981202.533596,eth0,11.7656,18.6289,30.3945,1156411,1121943,0.0093,0.0184,0.0277,622606585,123710961,0,0,0,0
66.504,1778981203.551087,eth0,11.7937,17.6906,29.4843,1156423,1121961,0.0094,0.0179,0.0273,622607777,123713237,0,0,0,0
67.522,1778981204.568723,eth0,14.74,22.6014,37.3414,1156438,1121984,0.0106,0.0207,0.0313,622609121,123715871,0,0,0,0
68.548,1778981205.594768,eth0,15.5939,19.4923,35.0862,1156454,1122004,0.011,0.0189,0.0299,622610537,123718295,0,0,0,0
69.568,1778981206.614621,eth0,17.6496,28.4354,46.085,1156472,1122033,0.0117,0.0294,0.0411,622612023,123722043,0,0,0,0
70.596,1778981207.643032,eth0,11.6685,16.5304,28.1989,1156484,1122050,0.0093,0.0161,0.0253,622613215,123724109,0,0,0,0
71.614,1778981208.660823,eth0,13.7553,22.5979,36.3532,1156498,1122073,0.0102,0.0235,0.0337,622614511,123727099,0,0,0,0
72.641,1778981209.687981,eth0,12.6563,18.4976,31.1539,1156511,1122092,0.0101,0.0165,0.0266,622615807,123729221,0,0,0,0
73.659,1778981210.706217,eth0,18.6597,22.5881,41.2478,1156530,1122115,0.0124,0.0218,0.0342,622617387,123731995,0,0,0,0
74.678,1778981211.724396,eth0,11.7858,17.6786,29.4644,1156542,1122133,0.0094,0.0179,0.0272,622618579,123734271,0,0,0,0
75.695,1778981212.741632,eth0,15.7289,24.5764,40.3053,1156558,1122158,0.0109,0.025,0.0359,622619967,123737445,0,0,0,0
76.714,1778981213.761078,eth0,11.7711,17.6567,29.4278,1156570,1122176,0.0094,0.0179,0.0272,622621159,123739721,0,0,0,0
77.732,1778981214.779284,eth0,11.7854,19.6424,31.4278,1156582,1122196,0.0094,0.0203,0.0297,622622351,123742305,0,0,0,0
78.757,1778981215.804193,eth0,18.5382,20.4896,39.0279,1156601,1122217,0.0121,0.0182,0.0303,622623907,123744635,0,0,0,0
79.775,1778981216.821476,eth0,12.7791,20.6432,33.4224,1156614,1122238,0.0101,0.0214,0.0315,622625194,123747356,0,0,0,0
80.801,1778981217.847583,eth0,11.6947,16.5675,28.2622,1156626,1122255,0.0093,0.0161,0.0254,622626386,123749422,0,0,0,0
81.818,1778981218.865271,eth0,12.7741,20.635,33.4091,1156639,1122276,0.0098,0.0213,0.0311,622627630,123752136,0,0,0,0
82.845,1778981219.891393,eth0,10.72,16.5672,27.2872,1156650,1122293,0.0089,0.0156,0.0245,622628770,123754138,0,0,0,0
83.863,1778981220.909943,eth0,17.6722,20.6175,38.2897,1156668,1122314,0.012,0.0196,0.0316,622630298,123756636,0,0,0,0
84.881,1778981221.927501,eth0,11.7929,17.6894,29.4824,1156680,1122332,0.0094,0.0179,0.0273,622631490,123758912,0,0,0,0
85.898,1778981222.94485,eth0,11.7954,17.693,29.4884,1156692,1122350,0.0094,0.0179,0.0273,622632682,123761188,0,0,0,0
86.915,1778981223.961993,eth0,11.7978,17.6966,29.4944,1156704,1122368,0.0094,0.0179,0.0273,622633874,123763464,0,0,0,0
87.932,1778981224.979211,eth0,12.78,18.6784,31.4583,1156717,1122387,0.0106,0.0184,0.029,622635218,123765806,0,0,0,0
88.951,1778981225.997585,eth0,17.6752,22.585,40.2603,1156735,1122410,0.012,0.022,0.034,622636746,123768612,0,0,0,0
89.977,1778981227.024226,eth0,14.6108,19.481,34.0918,1156750,1122430,0.0104,0.0173,0.0277,622638082,123770832,0,0,0,0
