t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
79.778,1778981607.914978,eth0,11.7815,19.6359,31.4174,1196459,1157377,0.0094,0.0203,0.0297,636107071,126690722,0,0,0,0
80.802,1778981608.939493,eth0,13.665,17.5693,31.2343,1196473,1157395,0.0102,0.0167,0.0269,636108375,126692862,0,0,0,0
81.82,1778981609.957517,eth0,14.7344,22.5928,37.3272,1196488,1157418,0.0103,0.0221,0.0324,636109687,126695672,0,0,0,0
82.847,1778981610.983846,eth0,15.5896,18.5126,34.1021,1196504,1157437,0.011,0.0167,0.0276,636111095,126697810,0,0,0,0
83.865,1778981612.002165,eth0,12.7661,18.6582,31.4243,1196517,1157456,0.0097,0.0183,0.028,636112327,126700140,0,0,0,0
84.884,1778981613.021465,eth0,13.7349,19.6213,33.3562,1196531,1157476,0.0107,0.0194,0.0301,636113686,126702611,0,0,0,0
85.901,1778981614.038772,eth0,14.7448,19.6597,34.4046,1196546,1157496,0.0112,0.019,0.0302,636115106,126705027,0,0,0,0
86.92,1778981615.057144,eth0,11.7835,17.6753,29.4588,1196558,1157514,0.0094,0.0179,0.0272,636116298,126707303,0,0,0,0
87.937,1778981616.0745,eth0,16.71,20.6417,37.3517,1196575,1157535,0.0123,0.0196,0.0319,636117866,126709793,0,0,0,0
88.955,1778981617.092328,eth0,13.7548,21.6147,35.3695,1196589,1157557,0.01,0.0207,0.0307,636119138,126712431,0,0,0,0
89.981,1778981618.118594,eth0,14.6161,18.5137,33.1298,1196604,1157576,0.0112,0.0177,0.0289,636120578,126714699,0,0,0,0
