t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
52.207,1778981580.344112,7654,226.0,100,25.76,4,5,15,0,523,True,True,True,False,7131
53.224,1778981581.361617,7800,219.33,100,23.32,4,5,15,0,523,True,True,True,False,7277
54.241,1778981582.378769,8000,166.67,100,22.96,4,5,15,0,523,True,True,True,False,7477
55.258,1778981583.395468,8281,207.0,100,24.97,4,5,15,0,523,True,True,True,False,7758
56.285,1778981584.422776,8500,233.33,100,24.03,4,5,15,0,523,True,True,True,False,7977
57.31,1778981585.447365,8685,228.33,100,23.33,4,5,15,0,523,True,True,True,False,8162
58.332,1778981586.469281,8822,174.0,100,21.23,4,5,15,0,523,True,True,True,False,8299
59.368,1778981587.505267,9000,166.67,100,21.21,4,5,15,0,523,True,True,True,False,8476
60.386,1778981588.523663,9169,156.33,100,21.05,4,5,15,0,523,True,True,True,False,8645
61.411,1778981589.548426,9300,151.67,100,19.69,4,5,15,0,523,True,True,True,False,8776
62.428,1778981590.565634,9552,184.0,100,21.77,4,5,15,0,523,True,True,True,False,9028
63.454,1778981591.591151,9800,210.33,100,22.6,4,5,15,0,523,True,True,True,False,9276
64.472,1778981592.608873,9800,166.67,100,16.6,4,5,15,0,523,True,True,True,False,9276
65.489,1778981593.625991,9800,68.0,100,12.48,4,5,15,0,523,True,True,True,False,9276
66.506,1778981594.643254,9800,0.0,100,9.45,4,5,15,0,523,True,True,True,False,9276
67.524,1778981595.660939,9800,0.0,100,7.68,4,5,15,0,523,True,True,True,False,9276
68.549,1778981596.686767,9800,0.0,100,6.11,4,5,15,0,523,True,True,True,False,9276
69.568,1778981597.705092,9800,0.0,100,4.56,4,5,15,0,523,True,True,True,False,9276
70.595,1778981598.732013,9800,0.0,100,3.47,4,5,15,0,523,True,True,False,False,9276
71.616,1778981599.753663,9800,0.0,100,2.76,4,5,15,0,523,True,True,False,False,9276
72.643,1778981600.780386,9800,0.0,100,2.3,4,5,15,0,523,True,True,False,False,9276
73.661,1778981601.798606,9800,0.0,100,1.89,4,5,15,0,523,True,True,False,False,9276
74.678,1778981602.815768,9800,0.0,100,1.59,4,5,15,0,523,True,True,False,False,9276
75.697,1778981603.834268,9800,0.0,100,1.43,4,5,15,0,523,True,True,False,False,9276
76.714,1778981604.851794,9800,0.0,100,1.27,4,5,15,0,523,True,True,False,False,9276
77.734,1778981605.871144,9800,0.0,100,1.25,4,5,15,0,523,True,True,False,False,9276
78.759,1778981606.896434,9800,0.0,100,1.15,4,5,15,0,523,True,True,False,False,9276
79.778,1778981607.914978,9800,0.0,100,1.1,4,5,15,0,523,True,True,False,False,9276
80.802,1778981608.939493,9800,0.0,100,1.07,4,5,15,0,523,True,True,False,False,9276
81.82,1778981609.957517,9800,0.0,100,1.02,4,5,15,0,523,True,True,False,False,9276
82.847,1778981610.983846,9800,0.0,100,1.04,4,5,15,0,523,True,True,False,False,9276
83.865,1778981612.002165,9800,0.0,100,1.01,4,5,15,0,523,True,True,False,False,9276
84.884,1778981613.021465,9800,0.0,100,0.98,4,5,15,0,523,True,True,False,False,9276
85.901,1778981614.038772,9800,0.0,100,0.98,4,5,15,0,523,True,True,False,False,9276
86.92,1778981615.057144,9800,0.0,100,0.98,4,5,15,0,523,True,True,False,False,9276
87.937,1778981616.0745,9800,0.0,100,1.0,4,5,15,0,523,True,True,False,False,9276
88.955,1778981617.092328,9800,0.0,100,0.98,4,5,15,0,523,True,True,False,False,9276
89.981,1778981618.118594,9800,0.0,100,0.97,4,5,15,0,523,True,True,False,False,9276
