t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
65.438,1778992215.443387,NORMAL,False,7196,7157,1,38,0,0,1,1,0
66.456,1778992216.461163,NORMAL,False,7196,7157,1,38,0,0,1,1,0
67.474,1778992217.478863,NORMAL,False,7196,7157,1,38,0,0,1,1,0
68.498,1778992218.503583,NORMAL,False,7196,7157,1,38,0,0,1,1,0
69.519,1778992219.523804,NORMAL,False,7196,7157,1,38,0,0,1,1,0
70.545,1778992220.550017,NORMAL,False,7196,7157,1,38,0,0,1,1,0
71.563,1778992221.568505,NORMAL,False,7196,7157,1,38,0,0,1,1,0
72.59,1778992222.595205,NORMAL,False,7196,7157,1,38,0,0,1,1,0
73.607,1778992223.612604,NORMAL,False,7196,7157,1,38,0,0,1,1,0
74.625,1778992224.629958,NORMAL,False,7196,7157,1,38,0,0,1,1,0
75.642,1778992225.647086,NORMAL,False,7196,7157,1,38,0,0,1,1,0
76.66,1778992226.665182,NORMAL,False,7196,7157,1,38,0,0,1,1,0
77.677,1778992227.68218,NORMAL,False,7196,7157,1,38,0,0,1,1,0
78.695,1778992228.699786,NORMAL,False,7196,7157,1,38,0,0,1,1,0
79.721,1778992229.726012,NORMAL,False,7196,7157,1,38,0,0,1,1,0
80.776,1778992230.780696,NORMAL,False,7196,7157,1,38,0,0,1,1,0
81.793,1778992231.798614,NORMAL,False,7196,7157,1,38,0,0,1,1,0
82.818,1778992232.823507,NORMAL,False,7196,7157,1,38,0,0,1,1,0
83.837,1778992233.84176,NORMAL,False,7196,7157,1,38,0,0,1,1,0
84.854,1778992234.858724,NORMAL,False,7196,7157,1,38,0,0,1,1,0
85.871,1778992235.875988,NORMAL,False,7196,7157,1,38,0,0,1,1,0
86.888,1778992236.893512,NORMAL,False,7196,7157,1,38,0,0,1,1,0
87.906,1778992237.91145,NORMAL,False,7196,7157,1,38,0,0,1,1,0
88.924,1778992238.92925,NORMAL,False,7196,7157,1,38,0,0,1,1,0
89.951,1778992239.956111,NORMAL,False,7196,7157,1,38,0,0,1,1,0
