t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
62.383,1778992212.388371,NORMAL,,False,True,False,121.33,300,1778992171.1180131,
63.403,1778992213.408065,NORMAL,,False,True,False,90.33,300,1778992171.1180131,
64.421,1778992214.425846,NORMAL,,False,True,False,56.33,300,1778992171.1180131,
65.438,1778992215.443387,NORMAL,,False,True,False,21.33,300,1778992171.1180131,
66.456,1778992216.461163,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
67.474,1778992217.478863,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
68.498,1778992218.503583,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
69.519,1778992219.523804,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
70.545,1778992220.550017,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
71.563,1778992221.568505,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
72.59,1778992222.595205,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
73.607,1778992223.612604,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
74.625,1778992224.629958,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
75.642,1778992225.647086,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
76.66,1778992226.665182,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
77.677,1778992227.68218,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
78.695,1778992228.699786,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
79.721,1778992229.726012,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
80.776,1778992230.780696,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
81.793,1778992231.798614,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
82.818,1778992232.823507,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
83.837,1778992233.84176,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
84.854,1778992234.858724,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
85.871,1778992235.875988,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
86.888,1778992236.893512,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
87.906,1778992237.91145,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
88.924,1778992238.92925,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
89.951,1778992239.956111,NORMAL,,False,True,False,0.0,300,1778992171.1180131,
