t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
53.186,1778992203.191463,eth0,188.9406,91.0439,279.9846,1409304,1346550,0.7754,0.0566,0.832,710598019,146813892,0,0,0,0
54.204,1778992204.208702,eth0,149.4241,76.6781,226.1022,1409456,1346628,0.5934,0.049,0.6424,710673471,146820128,0,0,0,0
55.222,1778992205.227465,eth0,96.1951,55.9502,152.1453,1409554,1346685,0.3169,0.0381,0.3551,710713831,146824982,0,0,0,0
56.242,1778992206.247073,eth0,106.9039,58.8462,165.75,1409663,1346745,0.1988,0.0404,0.2392,710739170,146830125,0,0,0,0
57.27,1778992207.275461,eth0,98.2119,55.4265,153.6385,1409764,1346802,0.1776,0.0378,0.2154,710761998,146834983,0,0,0,0
58.288,1778992208.292868,eth0,192.6467,98.2891,290.9358,1409960,1346902,0.6994,0.0606,0.76,710850946,146842691,0,0,0,0
59.318,1778992209.322739,eth0,189.344,96.1285,285.4725,1410155,1347001,0.7751,0.0592,0.8344,710950734,146850313,0,0,0,0
60.338,1778992210.342682,eth0,136.2821,70.5922,206.8743,1410294,1347073,0.5278,0.0461,0.5739,711018030,146856185,0,0,0,0
61.365,1778992211.36974,eth0,92.4972,60.3666,152.8638,1410389,1347135,0.3105,0.0405,0.351,711057894,146861381,0,0,0,0
62.383,1778992212.388371,eth0,95.2258,62.8294,158.0553,1410486,1347199,0.2238,0.0418,0.2656,711086394,146866701,0,0,0,0
63.403,1778992213.408065,eth0,85.3197,61.7832,147.103,1410573,1347262,0.1503,0.0592,0.2095,711105550,146874250,0,0,0,0
64.421,1778992214.425846,eth0,24.5632,32.4235,56.9867,1410598,1347295,0.0237,0.0287,0.0523,711108562,146877896,0,0,0,0
65.438,1778992215.443387,eth0,15.7242,21.6208,37.345,1410614,1347317,0.0124,0.0202,0.0326,711110142,146880468,0,0,0,0
66.456,1778992216.461163,eth0,15.7205,19.6507,35.3712,1410630,1347337,0.0111,0.0191,0.0302,711111558,146882892,0,0,0,0
67.474,1778992217.478863,eth0,13.7565,20.6348,34.3913,1410644,1347358,0.0103,0.0198,0.03,711112862,146885406,0,0,0,0
68.498,1778992218.503583,eth0,11.7105,17.5658,29.2763,1410656,1347376,0.0093,0.0178,0.0271,711114054,146887682,0,0,0,0
69.519,1778992219.523804,eth0,11.7622,18.6234,30.3856,1410668,1347395,0.0093,0.0186,0.028,711115246,146890056,0,0,0,0
70.545,1778992220.550017,eth0,19.4891,26.3103,45.7995,1410688,1347422,0.0217,0.0357,0.0574,711118024,146894635,0,0,0,0
71.563,1778992221.568505,eth0,20.6188,28.4736,49.0924,1410709,1347451,0.0146,0.025,0.0397,711119888,146897824,0,0,0,0
72.59,1778992222.595205,eth0,14.6099,17.5319,32.1418,1410724,1347469,0.0107,0.019,0.0296,711121260,146900256,0,0,0,0
73.607,1778992223.612604,eth0,11.7948,17.6922,29.487,1410736,1347487,0.0094,0.0179,0.0273,711122452,146902532,0,0,0,0
74.625,1778992224.629958,eth0,11.7953,17.6929,29.4882,1410748,1347505,0.0094,0.0179,0.0273,711123644,146904808,0,0,0,0
75.642,1778992225.647086,eth0,13.7643,19.6632,33.4275,1410762,1347525,0.0104,0.0192,0.0296,711124972,146907248,0,0,0,0
76.66,1778992226.665182,eth0,17.6801,20.6267,38.3068,1410780,1347546,0.012,0.0196,0.0316,711126500,146909746,0,0,0,0
77.677,1778992227.68218,eth0,11.7994,17.6992,29.4986,1410792,1347564,0.0094,0.0179,0.0273,711127692,146912022,0,0,0,0
78.695,1778992228.699786,eth0,11.7924,19.654,31.4463,1410804,1347584,0.0094,0.0203,0.0297,711128884,146914606,0,0,0,0
79.721,1778992229.726012,eth0,17.54,24.3611,41.9011,1410822,1347609,0.0125,0.023,0.0354,711130482,146917553,0,0,0,0
80.776,1778992230.780696,eth0,18.0149,22.7556,40.7705,1410841,1347633,0.0203,0.0319,0.0522,711133162,146921761,0,0,0,0
81.793,1778992231.798614,eth0,21.6127,26.5247,48.1375,1410863,1347660,0.0147,0.0258,0.0405,711135034,146925048,0,0,0,0
82.818,1778992232.823507,eth0,12.6843,17.5628,30.2471,1410876,1347678,0.01,0.0169,0.0269,711136310,146927212,0,0,0,0
83.837,1778992233.84176,eth0,14.7311,20.6236,35.3547,1410891,1347699,0.0113,0.0202,0.0315,711137754,146929782,0,0,0,0
84.854,1778992234.858724,eth0,20.6497,25.5663,46.216,1410912,1347725,0.015,0.0235,0.0385,711139666,146932766,0,0,0,0
85.871,1778992235.875988,eth0,21.6266,27.5248,49.1515,1410934,1347753,0.0155,0.0252,0.0407,711141642,146935966,0,0,0,0
86.888,1778992236.893512,eth0,40.2939,43.2422,83.5361,1410975,1347797,0.0272,0.0374,0.0646,711145102,146940718,0,0,0,0
87.906,1778992237.91145,eth0,34.3832,40.2775,74.6607,1411010,1347838,0.0244,0.0355,0.0599,711148210,146945232,0,0,0,0
88.924,1778992238.92925,eth0,34.3879,42.248,76.6358,1411045,1347881,0.0247,0.0379,0.0626,711151354,146950054,0,0,0,0
89.951,1778992239.956111,eth0,39.9275,44.7967,84.7242,1411086,1347927,0.0282,0.0376,0.0658,711154970,146954886,0,0,0,0
