t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
35.815,1778992381.815646,METERING,False,3159,3158,1,0,0,0,1,3,2
36.841,1778992382.841806,METERING,False,3275,3274,1,0,0,0,1,3,2
37.861,1778992383.861704,METERING,False,3495,3494,1,0,0,0,1,3,2
38.886,1778992384.887215,NORMAL,False,3783,3782,1,0,0,0,1,3,2
39.906,1778992385.90665,NORMAL,False,4007,4006,1,0,0,0,1,3,2
40.923,1778992386.92351,NORMAL,False,4279,4278,1,0,0,0,1,3,2
41.941,1778992387.94205,NORMAL,False,4407,4406,1,0,0,0,1,3,2
42.962,1778992388.963361,NORMAL,False,4583,4582,1,0,0,0,1,3,2
43.98,1778992389.981306,NORMAL,False,4743,4742,1,0,0,0,1,3,2
44.998,1778992390.99912,NORMAL,False,5031,5030,1,0,0,0,1,3,2
46.025,1778992392.026265,NORMAL,False,5298,5297,1,0,0,0,1,3,2
47.047,1778992393.047671,NORMAL,False,5502,5501,1,0,0,0,1,3,2
48.074,1778992394.075458,NORMAL,False,5609,5608,1,0,0,0,1,3,2
49.094,1778992395.095096,NORMAL,False,5719,5718,1,0,0,0,1,3,2
50.121,1778992396.122055,NORMAL,False,5847,5846,1,0,0,0,1,3,2
51.138,1778992397.139446,NORMAL,False,6007,6006,1,0,0,0,1,3,2
52.156,1778992398.157313,NORMAL,False,6183,6182,1,0,0,0,1,3,2
53.185,1778992399.185526,NORMAL,False,6407,6406,1,0,0,0,1,3,2
54.202,1778992400.202793,NORMAL,False,6516,6515,1,0,0,0,1,3,2
55.222,1778992401.222758,NORMAL,False,6617,6616,1,0,0,0,1,3,2
56.243,1778992402.243503,NORMAL,False,6823,6822,1,0,0,0,1,3,2
57.269,1778992403.269701,NORMAL,False,6935,6934,1,0,0,0,1,3,2
58.291,1778992404.291648,NORMAL,False,7056,7055,1,0,0,0,1,3,2
59.324,1778992405.325166,NORMAL,False,7189,7188,1,0,0,0,1,3,2
60.345,1778992406.345502,NORMAL,False,7302,7301,1,0,0,0,1,3,2
61.373,1778992407.374385,NORMAL,False,7411,7410,1,0,0,0,1,3,2
62.394,1778992408.395472,NORMAL,False,7526,7525,1,0,0,0,1,3,2
63.414,1778992409.415314,NORMAL,False,7639,7638,1,0,0,0,1,3,2
64.431,1778992410.431718,NORMAL,False,7687,7686,1,0,0,0,1,3,2
65.449,1778992411.449989,NORMAL,False,7687,7686,1,0,0,0,1,3,2
66.466,1778992412.46726,NORMAL,False,7687,7686,1,0,0,0,1,3,2
67.484,1778992413.484851,NORMAL,False,7687,7686,1,0,0,0,1,3,2
68.51,1778992414.510853,NORMAL,False,7687,7686,1,0,0,0,1,3,2
69.529,1778992415.53001,NORMAL,False,7687,7686,1,0,0,0,1,3,2
70.554,1778992416.554633,NORMAL,False,7687,7686,1,0,0,0,1,3,2
71.573,1778992417.573706,NORMAL,False,7687,7686,1,0,0,0,1,3,2
72.599,1778992418.600204,NORMAL,False,7687,7686,1,0,0,0,1,3,2
73.617,1778992419.617755,NORMAL,False,7687,7686,1,0,0,0,1,3,2
74.634,1778992420.63492,NORMAL,False,7688,7687,1,0,0,0,2,4,2
75.652,1778992421.652814,NORMAL,False,7688,7687,1,0,0,0,2,4,2
76.669,1778992422.670382,NORMAL,False,7688,7687,1,0,0,0,2,4,2
77.687,1778992423.688088,NORMAL,False,7688,7687,1,0,0,0,2,4,2
78.743,1778992424.743523,NORMAL,False,7688,7687,1,0,0,0,2,4,2
79.761,1778992425.762116,NORMAL,False,7688,7687,1,0,0,0,2,4,2
80.791,1778992426.791913,NORMAL,False,7688,7687,1,0,0,0,2,4,2
81.809,1778992427.809757,NORMAL,False,7688,7687,1,0,0,0,2,4,2
82.834,1778992428.835451,NORMAL,False,7688,7687,1,0,0,0,2,4,2
83.853,1778992429.853836,NORMAL,False,7688,7687,1,0,0,0,2,4,2
84.87,1778992430.87121,NORMAL,False,7688,7687,1,0,0,0,2,4,2
85.887,1778992431.888304,NORMAL,False,7688,7687,1,0,0,0,2,4,2
86.905,1778992432.906165,NORMAL,False,7688,7687,1,0,0,0,2,4,2
87.923,1778992433.923699,NORMAL,False,7688,7687,1,0,0,0,2,4,2
88.941,1778992434.941664,NORMAL,False,7688,7687,1,0,0,0,2,4,2
89.967,1778992435.967994,NORMAL,False,7688,7687,1,0,0,0,2,4,2
