t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
39.906,1778992385.90665,5052,240.0,300,22.48,4,3,8,0,1045,True,True,False,False,4007
40.923,1778992386.92351,5324,256.0,300,23.32,4,3,8,0,1045,True,True,False,False,4279
41.941,1778992387.94205,5448,203.0,300,20.75,4,3,8,0,1045,True,True,False,False,4403
42.962,1778992388.963361,5628,186.67,300,20.33,4,3,8,0,1045,True,True,False,False,4583
43.98,1778992389.981306,5788,154.67,300,19.56,4,3,8,0,1045,True,True,False,False,4743
44.998,1778992390.99912,6076,203.67,300,21.75,4,3,8,0,1045,True,True,False,False,5031
46.025,1778992392.026265,6339,236.33,300,22.8,4,3,8,0,1045,True,True,False,False,5294
47.047,1778992393.047671,6544,245.33,300,22.11,4,3,8,0,1045,True,True,False,False,5499
48.074,1778992394.075458,6654,187.33,300,19.53,4,3,8,0,1045,True,True,False,False,5609
49.094,1778992395.095096,6764,138.67,300,17.81,4,3,8,0,1045,True,True,False,False,5719
50.121,1778992396.122055,6892,112.0,300,17.01,4,3,8,0,1045,True,True,False,False,5847
51.138,1778992397.139446,7052,128.67,300,17.21,4,3,8,0,1045,True,True,False,False,6007
52.156,1778992398.157313,7216,150.67,300,17.61,4,3,8,0,1045,True,True,False,False,6171
53.185,1778992399.185526,7452,182.0,300,19.46,4,3,8,0,1045,True,True,False,False,6407
54.202,1778992400.202793,7559,167.0,300,17.69,4,3,8,0,1045,True,True,False,False,6514
55.222,1778992401.222758,7660,139.33,300,16.38,4,3,8,0,1045,True,True,False,False,6615
56.243,1778992402.243503,7868,136.33,300,18.14,4,3,8,0,1045,True,True,False,False,6823
57.269,1778992403.269701,7977,137.67,300,16.89,4,3,8,0,1045,True,True,False,False,6932
58.291,1778992404.291648,8098,140.67,300,16.32,4,3,8,0,1045,True,True,False,False,7053
59.324,1778992405.325166,8232,118.0,300,16.33,4,3,8,0,1045,True,True,False,False,7187
60.345,1778992406.345502,8345,121.67,300,15.85,4,3,8,0,1045,True,True,False,False,7300
61.373,1778992407.374385,8454,115.33,300,15.49,4,3,8,0,1045,True,True,False,False,7409
62.394,1778992408.395472,8567,110.33,300,15.07,4,3,8,0,1045,True,True,False,False,7522
63.414,1778992409.415314,8684,112.0,300,14.59,4,3,8,0,1045,True,True,False,False,7639
64.431,1778992410.431718,8732,90.67,300,12.65,4,3,8,0,1045,True,True,False,False,7687
65.449,1778992411.449989,8732,53.33,300,9.49,4,3,8,0,1045,True,True,False,False,7687
66.466,1778992412.46726,8732,16.0,300,7.24,4,3,8,0,1045,True,True,False,False,7687
67.484,1778992413.484851,8732,0.0,300,5.68,4,3,8,0,1045,True,True,False,False,7687
68.51,1778992414.510853,8732,0.0,300,4.48,4,3,8,0,1045,True,True,False,False,7687
69.529,1778992415.53001,8732,0.0,300,3.63,4,3,8,0,1045,True,True,False,False,7687
70.554,1778992416.554633,8732,0.0,300,2.82,4,3,8,0,1045,True,True,False,False,7687
71.573,1778992417.573706,8732,0.0,300,2.28,4,3,8,0,1045,True,True,False,False,7687
72.599,1778992418.600204,8732,0.0,300,1.9,4,3,8,0,1045,True,True,False,False,7687
73.617,1778992419.617755,8732,0.0,300,1.69,4,3,8,0,1045,True,True,False,False,7687
74.634,1778992420.63492,8733,0.33,300,1.63,4,3,8,0,1045,True,True,False,False,7688
75.652,1778992421.652814,8733,0.33,300,1.43,4,3,8,0,1045,True,True,False,False,7688
76.669,1778992422.670382,8733,0.33,300,1.29,4,3,8,0,1045,True,True,False,False,7688
77.687,1778992423.688088,8733,0.0,300,1.17,4,3,8,0,1045,True,True,False,False,7688
78.743,1778992424.743523,8733,0.0,300,1.12,4,3,8,0,1045,True,True,False,False,7688
79.761,1778992425.762116,8733,0.0,300,1.09,4,3,8,0,1045,True,True,False,False,7688
80.791,1778992426.791913,8733,0.0,300,1.05,4,3,8,0,1045,True,True,False,False,7688
81.809,1778992427.809757,8733,0.0,300,1.03,4,3,8,0,1045,True,True,False,False,7688
82.834,1778992428.835451,8733,0.0,300,1.03,4,3,8,0,1045,True,True,False,False,7688
83.853,1778992429.853836,8733,0.0,300,1.0,4,3,8,0,1045,True,True,False,False,7688
84.87,1778992430.87121,8733,0.0,300,0.99,4,3,8,0,1045,True,True,False,False,7688
85.887,1778992431.888304,8733,0.0,300,0.95,4,3,8,0,1045,True,True,False,False,7688
86.905,1778992432.906165,8733,0.0,300,0.98,4,3,8,0,1045,True,True,False,False,7688
87.923,1778992433.923699,8733,0.0,300,0.96,4,3,8,0,1045,True,True,False,False,7688
88.941,1778992434.941664,8733,0.0,300,0.97,4,3,8,0,1045,True,True,False,False,7688
89.967,1778992435.967994,8733,0.0,300,0.98,4,3,8,0,1045,True,True,False,False,7688
