t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
34.797,1778992380.798199,METERING,,False,True,False,288.0,300,1778992367.11253,1778992367.11253
35.815,1778992381.815646,METERING,,False,True,False,256.0,300,1778992367.11253,1778992367.11253
36.841,1778992382.841806,METERING,,False,True,False,192.67,300,1778992367.11253,1778992367.11253
37.861,1778992383.861704,METERING,,False,True,False,176.0,300,1778992367.11253,1778992367.11253
38.886,1778992384.887215,NORMAL,,False,True,False,204.33,300,1778992367.11253,
39.906,1778992385.90665,NORMAL,,False,True,False,240.0,300,1778992367.11253,
40.923,1778992386.92351,NORMAL,,False,True,False,256.0,300,1778992367.11253,
41.941,1778992387.94205,NORMAL,,False,True,False,203.67,300,1778992367.11253,
42.962,1778992388.963361,NORMAL,,False,True,False,186.67,300,1778992367.11253,
43.98,1778992389.981306,NORMAL,,False,True,False,154.67,300,1778992367.11253,
44.998,1778992390.99912,NORMAL,,False,True,False,202.67,300,1778992367.11253,
46.025,1778992392.026265,NORMAL,,False,True,False,236.33,300,1778992367.11253,
47.047,1778992393.047671,NORMAL,,False,True,False,243.33,300,1778992367.11253,
48.074,1778992394.075458,NORMAL,,False,True,False,186.67,300,1778992367.11253,
49.094,1778992395.095096,NORMAL,,False,True,False,138.67,300,1778992367.11253,
50.121,1778992396.122055,NORMAL,,False,True,False,112.0,300,1778992367.11253,
51.138,1778992397.139446,NORMAL,,False,True,False,128.0,300,1778992367.11253,
52.156,1778992398.157313,NORMAL,,False,True,False,151.33,300,1778992367.11253,
53.185,1778992399.185526,NORMAL,,False,True,False,181.33,300,1778992367.11253,
54.202,1778992400.202793,NORMAL,,False,True,False,167.0,300,1778992367.11253,
55.222,1778992401.222758,NORMAL,,False,True,False,138.67,300,1778992367.11253,
56.243,1778992402.243503,NORMAL,,False,True,False,135.0,300,1778992367.11253,
57.269,1778992403.269701,NORMAL,,False,True,False,138.0,300,1778992367.11253,
58.291,1778992404.291648,NORMAL,,False,True,False,140.67,300,1778992367.11253,
59.324,1778992405.325166,NORMAL,,False,True,False,118.0,300,1778992367.11253,
60.345,1778992406.345502,NORMAL,,False,True,False,120.67,300,1778992367.11253,
61.373,1778992407.374385,NORMAL,,False,True,False,115.33,300,1778992367.11253,
62.394,1778992408.395472,NORMAL,,False,True,False,110.33,300,1778992367.11253,
63.414,1778992409.415314,NORMAL,,False,True,False,112.0,300,1778992367.11253,
64.431,1778992410.431718,NORMAL,,False,True,False,90.67,300,1778992367.11253,
65.449,1778992411.449989,NORMAL,,False,True,False,53.33,300,1778992367.11253,
66.466,1778992412.46726,NORMAL,,False,True,False,16.0,300,1778992367.11253,
67.484,1778992413.484851,NORMAL,,False,True,False,0.0,300,1778992367.11253,
68.51,1778992414.510853,NORMAL,,False,True,False,0.0,300,1778992367.11253,
69.529,1778992415.53001,NORMAL,,False,True,False,0.0,300,1778992367.11253,
70.554,1778992416.554633,NORMAL,,False,True,False,0.0,300,1778992367.11253,
71.573,1778992417.573706,NORMAL,,False,True,False,0.0,300,1778992367.11253,
72.599,1778992418.600204,NORMAL,,False,True,False,0.0,300,1778992367.11253,
73.617,1778992419.617755,NORMAL,,False,True,False,0.0,300,1778992367.11253,
74.634,1778992420.63492,NORMAL,,False,True,False,0.33,300,1778992367.11253,
75.652,1778992421.652814,NORMAL,,False,True,False,0.33,300,1778992367.11253,
76.669,1778992422.670382,NORMAL,,False,True,False,0.33,300,1778992367.11253,
77.687,1778992423.688088,NORMAL,,False,True,False,0.0,300,1778992367.11253,
78.743,1778992424.743523,NORMAL,,False,True,False,0.0,300,1778992367.11253,
79.761,1778992425.762116,NORMAL,,False,True,False,0.0,300,1778992367.11253,
80.791,1778992426.791913,NORMAL,,False,True,False,0.0,300,1778992367.11253,
81.809,1778992427.809757,NORMAL,,False,True,False,0.0,300,1778992367.11253,
82.834,1778992428.835451,NORMAL,,False,True,False,0.0,300,1778992367.11253,
83.853,1778992429.853836,NORMAL,,False,True,False,0.0,300,1778992367.11253,
84.87,1778992430.87121,NORMAL,,False,True,False,0.0,300,1778992367.11253,
85.887,1778992431.888304,NORMAL,,False,True,False,0.0,300,1778992367.11253,
86.905,1778992432.906165,NORMAL,,False,True,False,0.0,300,1778992367.11253,
87.923,1778992433.923699,NORMAL,,False,True,False,0.0,300,1778992367.11253,
88.941,1778992434.941664,NORMAL,,False,True,False,0.0,300,1778992367.11253,
89.967,1778992435.967994,NORMAL,,False,True,False,0.0,300,1778992367.11253,
