t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
44.998,1778992390.99912,eth0,226.9568,141.4796,368.4364,1427033,1360613,0.6576,0.0838,0.7414,716443781,148130034,0,0,0,0
46.025,1778992392.026265,eth0,202.5031,128.5116,331.0146,1427241,1360745,0.7242,0.0763,0.8005,716536765,148139834,0,0,0,0
47.047,1778992393.047671,eth0,172.3115,101.8204,274.1319,1427417,1360849,0.6115,0.0626,0.6741,716614833,148147826,0,0,0,0
48.074,1778992394.075458,eth0,118.7016,88.5397,207.2414,1427539,1360940,0.3331,0.057,0.3901,716657623,148155152,0,0,0,0
49.094,1778992395.095096,eth0,118.6696,94.1511,212.8208,1427660,1361036,0.298,0.0591,0.3571,716695603,148162681,0,0,0,0
50.121,1778992396.122055,eth0,139.2461,99.3224,238.5684,1427803,1361138,0.4132,0.0691,0.4823,716748641,148171557,0,0,0,0
51.138,1778992397.139446,eth0,156.2821,113.0342,269.3163,1427962,1361253,0.3593,0.0818,0.4411,716794333,148181959,0,0,0,0
52.156,1778992398.157313,eth0,168.9807,107.0866,276.0673,1428134,1361362,0.3959,0.0709,0.4667,716844701,148190977,0,0,0,0
53.185,1778992399.185526,eth0,194.5123,107.9543,302.4666,1428334,1361473,0.6784,0.0714,0.7499,716931897,148200159,0,0,0,0
54.202,1778992400.202793,eth0,123.8613,100.2687,224.13,1428460,1361575,0.351,0.063,0.4141,716976533,148208176,0,0,0,0
55.222,1778992401.222758,eth0,129.4162,110.7881,240.2042,1428592,1361688,0.3403,0.0826,0.4229,717019919,148218712,0,0,0,0
56.243,1778992402.243503,eth0,185.1589,144.9922,330.1511,1428781,1361836,0.5611,0.0853,0.6465,717091515,148229600,0,0,0,0
57.269,1778992403.269701,eth0,122.7834,88.6769,211.4602,1428907,1361927,0.3524,0.0553,0.4077,717136723,148236690,0,0,0,0
58.291,1778992404.291648,eth0,132.1007,104.7021,236.8028,1429042,1362034,0.2231,0.0641,0.2871,717165221,148244872,0,0,0,0
59.324,1778992405.325166,eth0,143.2002,115.1407,258.3409,1429190,1362153,0.3023,0.0693,0.3716,717204271,148253830,0,0,0,0
60.345,1778992406.345502,eth0,121.5285,104.8674,226.3959,1429314,1362260,0.3537,0.0643,0.418,717249383,148262028,0,0,0,0
61.373,1778992407.374385,eth0,118.5753,101.0806,219.6558,1429436,1362364,0.3281,0.0618,0.39,717291585,148269980,0,0,0,0
62.394,1778992408.395472,eth0,122.4186,94.0175,216.436,1429561,1362460,0.3132,0.0582,0.3714,717331555,148277412,0,0,0,0
63.414,1778992409.415314,eth0,122.568,98.0544,220.6223,1429686,1362560,0.3701,0.0784,0.4485,717378735,148287403,0,0,0,0
64.431,1778992410.431718,eth0,77.725,77.725,155.45,1429765,1362639,0.1745,0.0527,0.2272,717400907,148294101,0,0,0,0
65.449,1778992411.449989,eth0,12.7667,18.6591,31.4258,1429778,1362658,0.0101,0.0188,0.0289,717402198,148296490,0,0,0,0
66.466,1778992412.46726,eth0,12.7793,18.6774,31.4567,1429791,1362677,0.0098,0.0183,0.0281,717403442,148298820,0,0,0,0
67.484,1778992413.484851,eth0,14.7407,21.6197,36.3604,1429806,1362699,0.0114,0.0203,0.0317,717404898,148301400,0,0,0,0
68.51,1778992414.510853,eth0,12.6705,18.5185,31.189,1429819,1362718,0.0096,0.0182,0.0278,717406130,148303730,0,0,0,0
69.529,1778992415.53001,eth0,16.6805,21.5865,38.2669,1429836,1362740,0.0116,0.0204,0.0321,717407614,148306334,0,0,0,0
70.554,1778992416.554633,eth0,16.5915,22.4473,39.0387,1429853,1362763,0.0118,0.0209,0.0327,717409119,148309012,0,0,0,0
71.573,1778992417.573706,eth0,17.6631,27.476,45.1391,1429871,1362791,0.0204,0.0384,0.0588,717411715,148313900,0,0,0,0
72.599,1778992418.600204,eth0,16.5612,20.4579,37.0191,1429888,1362812,0.0124,0.0194,0.0318,717413311,148316389,0,0,0,0
73.617,1778992419.617755,eth0,19.655,26.5343,46.1893,1429908,1362839,0.0145,0.0271,0.0415,717415152,148319830,0,0,0,0
74.634,1778992420.63492,eth0,20.6456,25.5612,46.2069,1429929,1362865,0.0149,0.0259,0.0408,717417052,148323122,0,0,0,0
75.652,1778992421.652814,eth0,11.789,17.6836,29.4726,1429941,1362883,0.0094,0.0179,0.0273,717418244,148325398,0,0,0,0
76.669,1778992422.670382,eth0,13.7583,18.672,32.4303,1429955,1362902,0.0103,0.0185,0.0287,717419548,148327748,0,0,0,0
77.687,1778992423.688088,eth0,12.7738,20.6346,33.4085,1429968,1362923,0.0098,0.0213,0.0311,717420792,148330462,0,0,0,0
78.743,1778992424.743523,eth0,12.3172,16.1071,28.4243,1429981,1362940,0.0095,0.0152,0.0247,717422044,148332472,0,0,0,0
79.761,1778992425.762116,eth0,13.7444,20.6167,34.3611,1429995,1362961,0.0102,0.0209,0.0311,717423348,148335130,0,0,0,0
80.791,1778992426.791913,eth0,11.6528,16.5081,28.1609,1430007,1362978,0.0093,0.016,0.0253,717424540,148337196,0,0,0,0
81.809,1778992427.809757,eth0,13.7546,19.6494,33.404,1430021,1362998,0.0102,0.0192,0.0295,717425844,148339644,0,0,0,0
82.834,1778992428.835451,eth0,12.6743,19.499,32.1733,1430034,1363018,0.0102,0.0199,0.0301,717427152,148342196,0,0,0,0
83.853,1778992429.853836,eth0,14.7292,18.657,33.3862,1430049,1363037,0.0113,0.0173,0.0286,717428592,148344402,0,0,0,0
84.87,1778992430.87121,eth0,12.778,17.6926,30.4706,1430062,1363055,0.0092,0.018,0.0271,717429760,148346686,0,0,0,0
85.887,1778992431.888304,eth0,12.7815,18.6807,31.4622,1430075,1363074,0.0104,0.0184,0.0289,717431088,148349028,0,0,0,0
86.905,1778992432.906165,eth0,13.7543,18.6666,32.4209,1430089,1363093,0.0102,0.0185,0.0287,717432392,148351378,0,0,0,0
87.923,1778992433.923699,eth0,12.776,18.6726,31.4486,1430102,1363112,0.0106,0.0184,0.029,717433736,148353720,0,0,0,0
88.941,1778992434.941664,eth0,14.7353,21.6117,36.347,1430117,1363134,0.0107,0.0219,0.0326,717435092,148356508,0,0,0,0
89.967,1778992435.967994,eth0,12.6665,16.5639,29.2304,1430130,1363151,0.0098,0.0157,0.0254,717436344,148358518,0,0,0,0
