t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
56.486,1778980802.103021,LOCKDOWN,,True,False,False,369.33,100,1778980764.2339015,1778980764.2339015
57.565,1778980803.182184,LOCKDOWN,,True,False,False,359.0,100,1778980764.2339015,1778980764.2339015
58.595,1778980804.211615,LOCKDOWN,,True,False,False,358.67,100,1778980764.2339015,1778980764.2339015
59.629,1778980805.246162,LOCKDOWN,,True,False,False,358.67,100,1778980764.2339015,1778980764.2339015
60.691,1778980806.307507,LOCKDOWN,,True,False,False,358.0,100,1778980764.2339015,1778980764.2339015
61.709,1778980807.326332,LOCKDOWN,,True,False,False,359.33,100,1778980764.2339015,1778980764.2339015
62.73,1778980808.34693,LOCKDOWN,,True,False,False,355.0,100,1778980764.2339015,1778980764.2339015
63.771,1778980809.388306,LOCKDOWN,,True,False,False,298.67,100,1778980764.2339015,1778980764.2339015
64.789,1778980810.406005,LOCKDOWN,,True,False,False,179.0,100,1778980764.2339015,1778980764.2339015
65.807,1778980811.423522,LOCKDOWN,,True,False,False,60.0,100,1778980764.2339015,1778980764.2339015
66.825,1778980812.442206,LOCKDOWN,,True,False,False,0.0,100,1778980764.2339015,1778980764.2339015
67.853,1778980813.470266,LOCKDOWN,,True,False,False,0.0,100,1778980764.2339015,1778980764.2339015
68.871,1778980814.487554,LOCKDOWN,,True,False,False,0.0,100,1778980764.2339015,1778980764.2339015
69.897,1778980815.513737,LOCKDOWN,,True,False,False,0.0,100,1778980764.2339015,1778980764.2339015
70.917,1778980816.533678,METERING,,False,False,False,0.0,100,1778980764.2339015,1778980764.2339015
71.945,1778980817.561957,METERING,,False,False,False,0.0,100,1778980764.2339015,1778980764.2339015
72.962,1778980818.579311,METERING,,False,False,False,0.0,100,1778980764.2339015,1778980764.2339015
73.98,1778980819.597106,METERING,,False,False,False,0.0,100,1778980764.2339015,1778980764.2339015
74.998,1778980820.614419,METERING,,False,False,False,0.0,100,1778980764.2339015,1778980764.2339015
76.016,1778980821.632954,METERING,,False,False,False,0.0,100,1778980764.2339015,1778980764.2339015
77.033,1778980822.649902,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
78.052,1778980823.668981,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
79.079,1778980824.695435,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
80.098,1778980825.714618,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
81.123,1778980826.740182,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
82.141,1778980827.758121,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
83.167,1778980828.784147,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
84.185,1778980829.801552,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
85.202,1778980830.819026,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
86.219,1778980831.836245,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
87.238,1778980832.854382,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
88.255,1778980833.871505,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
89.272,1778980834.88884,NORMAL,,False,False,False,0.0,100,1778980764.2339015,
