t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
66.423,1778992118.494722,eth0,15.7264,19.658,35.3844,1402631,1341434,0.0111,0.0191,0.0302,708331213,146314404,0,0,0,0
67.441,1778992119.513199,eth0,14.7279,20.619,35.3469,1402646,1341455,0.0114,0.0197,0.0312,708332669,146316918,0,0,0,0
68.47,1778992120.542266,eth0,12.6328,18.4633,31.0961,1402659,1341474,0.0097,0.0181,0.0278,708333913,146319248,0,0,0,0
69.49,1778992121.561636,eth0,25.5059,33.3539,58.8599,1402685,1341508,0.0249,0.043,0.068,708337091,146324730,0,0,0,0
70.516,1778992122.587992,eth0,13.6405,18.5121,32.1526,1402699,1341527,0.0101,0.0171,0.0272,708338387,146326928,0,0,0,0
71.535,1778992123.606519,eth0,15.709,21.5998,37.3088,1402715,1341549,0.0111,0.0215,0.0326,708339803,146329660,0,0,0,0
72.56,1778992124.631822,eth0,13.6545,17.5558,31.2103,1402729,1341567,0.0102,0.0167,0.0269,708341107,146331800,0,0,0,0
73.578,1778992125.650289,eth0,11.7824,17.6736,29.456,1402741,1341585,0.0094,0.0179,0.0272,708342299,146334076,0,0,0,0
74.596,1778992126.667479,eth0,12.7803,18.6789,31.4592,1402754,1341604,0.0097,0.0183,0.028,708343531,146336406,0,0,0,0
75.613,1778992127.684645,eth0,12.7806,18.6794,31.46,1402767,1341623,0.0096,0.0182,0.0278,708344751,146338724,0,0,0,0
76.63,1778992128.701787,eth0,19.6629,22.6124,42.2753,1402787,1341646,0.0133,0.0206,0.0339,708346439,146341342,0,0,0,0
77.648,1778992129.719734,eth0,11.7884,17.6826,29.4711,1402799,1341664,0.0094,0.0179,0.0273,708347631,146343618,0,0,0,0
78.665,1778992130.737165,eth0,12.7773,20.6402,33.4175,1402812,1341685,0.0094,0.0213,0.0307,708348823,146346332,0,0,0,0
79.691,1778992131.763218,eth0,10.7207,15.5937,26.3144,1402823,1341701,0.0093,0.0151,0.0244,708350015,146348268,0,0,0,0
80.71,1778992132.781979,eth0,12.7606,20.6133,33.3739,1402836,1341722,0.0098,0.0213,0.0311,708351259,146350982,0,0,0,0
81.736,1778992133.80806,eth0,17.5425,20.4662,38.0087,1402854,1341743,0.0119,0.0195,0.0314,708352787,146353480,0,0,0,0
82.791,1778992134.862876,eth0,12.3244,18.0126,30.3371,1402867,1341762,0.0094,0.0164,0.0259,708354031,146355646,0,0,0,0
83.809,1778992135.88117,eth0,15.7126,20.6227,36.3353,1402883,1341783,0.0115,0.0192,0.0308,708355499,146358096,0,0,0,0
84.827,1778992136.898912,eth0,12.7734,18.6688,31.4421,1402896,1341802,0.0106,0.0184,0.029,708356843,146360438,0,0,0,0
85.85,1778992137.921332,eth0,11.7369,17.6053,29.3422,1402908,1341820,0.0093,0.0178,0.0271,708358035,146362714,0,0,0,0
86.868,1778992138.9396,eth0,17.6771,20.6233,38.3003,1402926,1341841,0.012,0.0196,0.0316,708359563,146365212,0,0,0,0
87.886,1778992139.957332,eth0,12.7735,18.669,31.4425,1402939,1341860,0.0101,0.0188,0.0289,708360854,146367601,0,0,0,0
88.904,1778992140.976255,eth0,12.7586,21.5914,34.35,1402952,1341882,0.0098,0.0191,0.0289,708362106,146370029,0,0,0,0
89.932,1778992142.003381,eth0,12.6567,16.5511,29.2077,1402965,1341899,0.0096,0.0181,0.0278,708363342,146372359,0,0,0,0
