t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
76.63,1778992128.701787,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
77.648,1778992129.719734,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
78.665,1778992130.737165,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
79.691,1778992131.763218,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
80.71,1778992132.781979,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
81.736,1778992133.80806,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
82.791,1778992134.862876,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
83.809,1778992135.88117,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
84.827,1778992136.898912,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
85.85,1778992137.921332,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
86.868,1778992138.9396,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
87.886,1778992139.957332,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
88.904,1778992140.976255,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
89.932,1778992142.003381,NORMAL,,False,True,False,0.0,300,1778992073.5076692,
