t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
77.648,1778992129.719734,NORMAL,False,5760,5759,1,0,0,0,1,1,0
78.665,1778992130.737165,NORMAL,False,5760,5759,1,0,0,0,1,1,0
79.691,1778992131.763218,NORMAL,False,5760,5759,1,0,0,0,1,1,0
80.71,1778992132.781979,NORMAL,False,5760,5759,1,0,0,0,1,1,0
81.736,1778992133.80806,NORMAL,False,5760,5759,1,0,0,0,1,1,0
82.791,1778992134.862876,NORMAL,False,5760,5759,1,0,0,0,1,1,0
83.809,1778992135.88117,NORMAL,False,5760,5759,1,0,0,0,1,1,0
84.827,1778992136.898912,NORMAL,False,5760,5759,1,0,0,0,1,1,0
85.85,1778992137.921332,NORMAL,False,5760,5759,1,0,0,0,1,1,0
86.868,1778992138.9396,NORMAL,False,5760,5759,1,0,0,0,1,1,0
87.886,1778992139.957332,NORMAL,False,5760,5759,1,0,0,0,1,1,0
88.904,1778992140.976255,NORMAL,False,5760,5759,1,0,0,0,1,1,0
89.932,1778992142.003381,NORMAL,False,5760,5759,1,0,0,0,1,1,0
