t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
27.637,1778980968.901552,LOCKDOWN,,True,True,False,113.33,100,1778980960.0088737,1778980960.0088737
28.657,1778980969.921383,LOCKDOWN,,True,True,False,112.0,100,1778980960.0088737,1778980960.0088737
29.674,1778980970.938773,LOCKDOWN,,True,True,False,114.0,100,1778980960.0088737,1778980960.0088737
30.691,1778980971.955509,LOCKDOWN,,True,True,False,140.0,100,1778980960.0088737,1778980960.0088737
31.709,1778980972.973543,LOCKDOWN,,True,True,False,156.0,100,1778980960.0088737,1778980960.0088737
32.727,1778980973.991505,LOCKDOWN,,True,True,False,208.33,100,1778980960.0088737,1778980960.0088737
33.747,1778980975.011602,LOCKDOWN,,True,True,False,220.33,100,1778980960.0088737,1778980960.0088737
34.777,1778980976.042013,LOCKDOWN,,True,True,False,243.67,100,1778980960.0088737,1778980960.0088737
35.798,1778980977.062319,LOCKDOWN,,True,True,False,240.33,100,1778980960.0088737,1778980960.0088737
36.827,1778980978.091487,LOCKDOWN,,True,True,False,216.0,100,1778980960.0088737,1778980960.0088737
37.844,1778980979.108672,LOCKDOWN,,True,True,False,216.33,100,1778980960.0088737,1778980960.0088737
38.871,1778980980.135487,LOCKDOWN,,True,True,False,194.67,100,1778980960.0088737,1778980960.0088737
39.889,1778980981.153596,LOCKDOWN,,True,True,False,196.0,100,1778980960.0088737,1778980960.0088737
40.908,1778980982.172536,LOCKDOWN,,True,True,False,196.0,100,1778980960.0088737,1778980960.0088737
41.929,1778980983.193819,LOCKDOWN,,True,True,False,193.0,100,1778980960.0088737,1778980960.0088737
42.948,1778980984.213134,LOCKDOWN,,True,True,False,209.33,100,1778980960.0088737,1778980960.0088737
43.969,1778980985.233901,LOCKDOWN,,True,True,False,183.67,100,1778980960.0088737,1778980960.0088737
44.987,1778980986.251357,LOCKDOWN,,True,True,False,158.67,100,1778980960.0088737,1778980960.0088737
46.02,1778980987.284562,LOCKDOWN,,True,True,False,136.0,100,1778980960.0088737,1778980960.0088737
47.04,1778980988.30494,LOCKDOWN,,True,True,False,142.0,100,1778980960.0088737,1778980960.0088737
48.067,1778980989.331465,LOCKDOWN,,True,True,False,173.67,100,1778980960.0088737,1778980960.0088737
49.086,1778980990.350527,LOCKDOWN,,True,True,False,188.67,100,1778980960.0088737,1778980960.0088737
50.114,1778980991.378998,LOCKDOWN,,True,True,False,186.0,100,1778980960.0088737,1778980960.0088737
51.131,1778980992.39598,LOCKDOWN,,True,True,False,152.67,100,1778980960.0088737,1778980960.0088737
52.149,1778980993.414122,LOCKDOWN,,True,True,False,145.33,100,1778980960.0088737,1778980960.0088737
53.17,1778980994.43453,LOCKDOWN,,True,True,False,172.67,100,1778980960.0088737,1778980960.0088737
54.191,1778980995.455466,LOCKDOWN,,True,True,False,226.0,100,1778980960.0088737,1778980960.0088737
55.21,1778980996.474951,LOCKDOWN,,True,True,False,265.33,100,1778980960.0088737,1778980960.0088737
56.23,1778980997.494612,LOCKDOWN,,True,True,False,264.67,100,1778980960.0088737,1778980960.0088737
57.261,1778980998.52587,LOCKDOWN,,True,True,False,224.0,100,1778980960.0088737,1778980960.0088737
58.279,1778980999.543613,LOCKDOWN,,True,True,False,197.33,100,1778980960.0088737,1778980960.0088737
59.305,1778981000.570034,LOCKDOWN,,True,True,False,170.0,100,1778980960.0088737,1778980960.0088737
60.325,1778981001.589436,LOCKDOWN,,True,True,False,161.0,100,1778980960.0088737,1778980960.0088737
61.357,1778981002.621325,LOCKDOWN,,True,True,False,180.0,100,1778980960.0088737,1778980960.0088737
62.379,1778981003.643488,LOCKDOWN,,True,True,False,180.33,100,1778980960.0088737,1778980960.0088737
63.4,1778981004.664796,LOCKDOWN,,True,True,False,204.0,100,1778980960.0088737,1778980960.0088737
64.417,1778981005.682133,LOCKDOWN,,True,True,False,119.67,100,1778980960.0088737,1778980960.0088737
65.435,1778981006.699443,LOCKDOWN,,True,True,False,56.0,100,1778980960.0088737,1778980960.0088737
66.453,1778981007.717601,LOCKDOWN,,True,True,False,0.0,100,1778980960.0088737,1778980960.0088737
67.472,1778981008.737167,LOCKDOWN,,True,True,False,0.0,100,1778980960.0088737,1778980960.0088737
68.499,1778981009.763468,LOCKDOWN,,True,True,False,0.0,100,1778980960.0088737,1778980960.0088737
69.518,1778981010.782495,LOCKDOWN,,True,True,False,0.0,100,1778980960.0088737,1778980960.0088737
70.543,1778981011.807725,METERING,,False,True,False,0.0,100,1778980960.0088737,1778980960.0088737
71.563,1778981012.827897,METERING,,False,True,False,0.0,100,1778980960.0088737,1778980960.0088737
72.589,1778981013.853812,METERING,,False,True,False,0.0,100,1778980960.0088737,1778980960.0088737
73.608,1778981014.872717,METERING,,False,True,False,0.0,100,1778980960.0088737,1778980960.0088737
74.625,1778981015.890002,METERING,,False,True,False,0.0,100,1778980960.0088737,1778980960.0088737
75.643,1778981016.907901,METERING,,False,True,False,0.0,100,1778980960.0088737,1778980960.0088737
76.66,1778981017.925051,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
77.68,1778981018.944975,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
78.734,1778981019.999124,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
79.76,1778981021.024465,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
80.801,1778981022.065876,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
81.819,1778981023.083481,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
82.845,1778981024.109519,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
83.862,1778981025.127163,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
84.88,1778981026.145098,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
85.897,1778981027.162129,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
86.914,1778981028.179246,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
87.931,1778981029.196169,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
88.949,1778981030.213935,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
89.975,1778981031.239513,NORMAL,,False,True,False,0.0,100,1778980960.0088737,
