t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
13.39,1778935153.205268,eth0,8.8426,14.7377,23.5803,175492,162922,0.0059,0.0165,0.0224,352336011,21044579,0,0,0,0
14.408,1778935154.222354,eth0,8.8488,14.748,23.5968,175501,162937,0.0059,0.0165,0.0224,352336763,21046673,0,0,0,0
15.429,1778935155.244047,eth0,21.5329,33.2781,54.811,175523,162971,0.0199,0.0445,0.0644,352339303,21052354,0,0,0,0
16.498,1778935156.312485,eth0,61.7724,52.4129,114.1853,175589,163027,0.0806,0.0586,0.1392,352350071,21060179,0,0,0,0
17.522,1778935157.336345,eth0,14.6504,20.5106,35.161,175604,163048,0.0093,0.0205,0.0298,352351259,21062801,0,0,0,0
18.539,1778935158.353542,eth0,9.8309,15.7295,25.5604,175614,163064,0.0063,0.0169,0.0232,352352063,21064949,0,0,0,0
19.556,1778935159.370663,eth0,10.8148,15.7307,26.5455,175625,163080,0.0065,0.0169,0.0234,352352895,21067097,0,0,0,0
20.586,1778935160.400502,eth0,12.6233,19.4205,32.0438,175638,163100,0.0082,0.0212,0.0294,352353951,21069825,0,0,0,0
21.627,1778935161.441645,eth0,13.4468,15.3677,28.8145,175652,163116,0.008,0.0152,0.0231,352354987,21071801,0,0,0,0
22.644,1778935162.459279,eth0,9.8267,15.7227,25.5495,175662,163132,0.0068,0.017,0.0238,352355855,21073961,0,0,0,0
23.662,1778935163.47671,eth0,8.8458,14.743,23.5888,175671,163147,0.0059,0.0165,0.0224,352356607,21076055,0,0,0,0
24.68,1778935164.49473,eth0,9.823,15.7168,25.5398,175681,163163,0.0064,0.0169,0.0233,352357419,21078203,0,0,0,0
25.698,1778935165.513002,eth0,12.7667,18.6591,31.4258,175694,163182,0.0082,0.0192,0.0274,352358463,21080645,0,0,0,0
26.738,1778935166.552479,eth0,14.4303,17.3164,31.7467,175709,163200,0.0084,0.0178,0.0262,352359551,21082961,0,0,0,0
27.755,1778935167.569951,eth0,8.8455,14.7424,23.5879,175718,163215,0.0059,0.0165,0.0224,352360303,21085055,0,0,0,0
28.773,1778935168.587913,eth0,8.8412,14.7353,23.5765,175727,163230,0.0059,0.0165,0.0224,352361055,21087149,0,0,0,0
29.791,1778935169.605499,eth0,9.8272,15.7235,25.5507,175737,163246,0.0071,0.017,0.0241,352361959,21089309,0,0,0,0
30.815,1778935170.629698,eth0,13.6692,18.5511,32.2203,175751,163265,0.0087,0.0192,0.0279,352363075,21091771,0,0,0,0
31.853,1778935171.668192,eth0,14.444,18.2957,32.7397,175766,163284,0.0083,0.0183,0.0266,352364155,21094145,0,0,0,0
32.871,1778935172.685747,eth0,9.8275,15.724,25.5515,175776,163300,0.0061,0.0168,0.0229,352364935,21096281,0,0,0,0
33.888,1778935173.70303,eth0,8.8471,14.7452,23.5922,175785,163315,0.0059,0.0165,0.0224,352365687,21098375,0,0,0,0
34.906,1778935174.720837,eth0,8.8425,14.7376,23.5801,175794,163330,0.0059,0.0165,0.0224,352366439,21100469,0,0,0,0
35.931,1778935175.746168,eth0,14.6294,20.4812,35.1106,175809,163351,0.0087,0.0219,0.0306,352367555,21103271,0,0,0,0
36.972,1778935176.786914,eth0,12.491,15.3736,27.8646,175822,163367,0.0077,0.0149,0.0227,352368559,21105215,0,0,0,0
37.99,1778935177.804744,eth0,8.8423,14.7372,23.5796,175831,163382,0.0059,0.0165,0.0224,352369311,21107309,0,0,0,0
39.007,1778935178.822127,eth0,9.8291,15.7266,25.5558,175841,163398,0.0067,0.0174,0.024,352370162,21109516,0,0,0,0
40.025,1778935179.840052,eth0,8.8415,14.7359,23.5774,175850,163413,0.0059,0.0165,0.0224,352370914,21111610,0,0,0,0
41.044,1778935180.858344,eth0,44.1917,47.1378,91.3294,175895,163461,0.0534,0.0682,0.1215,352377706,21120288,0,0,0,0
42.082,1778935181.897289,eth0,25.0254,25.9879,51.0133,175921,163488,0.0311,0.0241,0.0551,352381742,21123414,0,0,0,0
43.101,1778935182.915778,eth0,11.7822,17.6732,29.4554,175933,163506,0.0096,0.018,0.0276,352382966,21125706,0,0,0,0
44.118,1778935183.933051,eth0,13.7623,19.6604,33.4227,175947,163526,0.0101,0.0191,0.0291,352384246,21128130,0,0,0,0
45.136,1778935184.950358,eth0,11.7959,17.6938,29.4896,175959,163544,0.0092,0.018,0.0273,352385422,21130422,0,0,0,0
46.153,1778935185.967819,eth0,16.7083,21.6224,38.3307,175976,163566,0.0122,0.0209,0.0331,352386970,21133082,0,0,0,0
47.181,1778935186.995425,eth0,15.5702,19.4627,35.0329,175992,163586,0.011,0.019,0.03,352388386,21135522,0,0,0,0
48.198,1778935188.013148,eth0,13.7562,18.6691,32.4253,176006,163605,0.01,0.0184,0.0284,352389658,21137868,0,0,0,0
49.217,1778935189.032035,eth0,11.7776,17.6663,29.4439,176018,163623,0.0094,0.018,0.0274,352390850,21140160,0,0,0,0
50.234,1778935190.049205,eth0,12.7806,18.6793,31.4599,176031,163642,0.0104,0.0185,0.029,352392178,21142518,0,0,0,0
51.252,1778935191.067275,eth0,15.716,20.6273,36.3433,176047,163663,0.0112,0.0204,0.0315,352393598,21145112,0,0,0,0
52.277,1778935192.091484,eth0,17.5745,21.48,39.0545,176065,163685,0.0124,0.02,0.0324,352395190,21147672,0,0,0,0
53.294,1778935193.108766,eth0,12.7792,18.6772,31.4564,176078,163704,0.0106,0.0185,0.0291,352396534,21150030,0,0,0,0
54.312,1778935194.126932,eth0,12.768,18.661,31.429,176091,163723,0.0097,0.0184,0.0281,352397766,21152376,0,0,0,0
55.329,1778935195.144061,eth0,13.7642,19.6632,33.4274,176105,163743,0.0116,0.0191,0.0307,352399246,21154800,0,0,0,0
56.347,1778935196.161758,eth0,16.7044,23.5827,40.2871,176122,163767,0.0122,0.0209,0.0331,352400802,21157460,0,0,0,0
57.372,1778935197.187096,eth0,15.6046,17.5552,33.1598,176138,163785,0.011,0.019,0.0301,352402218,21159900,0,0,0,0
58.391,1778935198.205615,eth0,11.7818,17.6727,29.4545,176150,163803,0.0094,0.018,0.0274,352403410,21162192,0,0,0,0
59.408,1778935199.222671,eth0,15.7317,20.6478,36.3795,176166,163824,0.0112,0.0194,0.0306,352404838,21164658,0,0,0,0
60.425,1778935200.239713,eth0,11.7989,17.6984,29.4973,176178,163842,0.0094,0.018,0.0274,352406030,21166950,0,0,0,0
61.442,1778935201.256885,eth0,22.6117,26.5442,49.1559,176201,163869,0.0146,0.0251,0.0397,352407890,21170140,0,0,0,0
62.469,1778935202.283959,eth0,11.6837,16.5519,28.2355,176213,163886,0.0092,0.0156,0.0248,352409070,21172146,0,0,0,0
63.487,1778935203.301653,eth0,11.7914,17.687,29.4784,176225,163904,0.0094,0.018,0.0274,352410262,21174438,0,0,0,0
64.504,1778935204.318712,eth0,12.782,18.6813,31.4633,176238,163923,0.0102,0.0189,0.0291,352411553,21176843,0,0,0,0
65.522,1778935205.336409,eth0,11.7913,17.687,29.4783,176250,163941,0.0094,0.018,0.0274,352412745,21179135,0,0,0,0
66.539,1778935206.3537,eth0,20.643,23.5921,44.2351,176271,163965,0.014,0.0221,0.0361,352414525,21181943,0,0,0,0
67.565,1778935207.379863,eth0,11.6941,17.5411,29.2351,176283,163983,0.0093,0.0179,0.0272,352415717,21184235,0,0,0,0
68.582,1778935208.397297,eth0,11.7944,17.6916,29.4859,176295,164001,0.0094,0.018,0.0274,352416909,21186527,0,0,0,0
69.6,1778935209.415107,eth0,11.79,17.685,29.4751,176307,164019,0.0094,0.018,0.0274,352418101,21188819,0,0,0,0
70.617,1778935210.432184,eth0,11.7985,17.6978,29.4963,176319,164037,0.0094,0.018,0.0274,352419293,21191111,0,0,0,0
71.635,1778935211.449437,eth0,20.6438,25.559,46.2029,176340,164063,0.014,0.0221,0.0361,352421073,21193919,0,0,0,0
72.66,1778935212.475034,eth0,12.6755,16.5757,29.2513,176353,164080,0.0096,0.0183,0.0279,352422305,21196265,0,0,0,0
73.678,1778935213.493253,eth0,11.7853,17.6779,29.4632,176365,164098,0.0094,0.018,0.0274,352423497,21198557,0,0,0,0
74.696,1778935214.510336,eth0,12.7816,18.6809,31.4625,176378,164117,0.0099,0.0187,0.0286,352424757,21200931,0,0,0,0
