t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
46.153,1778935185.967819,4,0.0,100,0.95,4,6,16,0,4,True,False,False,False,0
47.181,1778935186.995425,4,0.0,100,1.03,4,6,16,0,4,True,False,False,False,0
48.198,1778935188.013148,4,0.0,100,0.99,4,6,16,0,4,True,False,False,False,0
49.217,1778935189.032035,4,0.0,100,0.95,4,6,16,0,4,True,False,False,False,0
50.234,1778935190.049205,4,0.0,100,0.93,4,6,16,0,4,True,False,False,False,0
51.252,1778935191.067275,4,0.0,100,0.97,4,6,16,0,4,True,False,False,False,0
52.277,1778935192.091484,4,0.0,100,1.0,4,6,16,0,4,True,False,False,False,0
53.294,1778935193.108766,4,0.0,100,0.96,4,6,16,0,4,True,False,False,False,0
54.312,1778935194.126932,4,0.0,100,0.95,4,6,16,0,4,True,False,False,False,0
55.329,1778935195.144061,4,0.0,100,0.93,4,6,16,0,4,True,False,False,False,0
56.347,1778935196.161758,4,0.0,100,0.95,4,6,16,0,4,True,False,False,False,0
57.372,1778935197.187096,4,0.0,100,0.99,4,6,16,0,4,True,False,False,False,0
58.391,1778935198.205615,4,0.0,100,0.97,4,6,16,0,4,True,False,False,False,0
59.408,1778935199.222671,4,0.0,100,0.94,4,6,16,0,4,True,False,False,False,0
60.425,1778935200.239713,4,0.0,100,0.92,4,6,16,0,4,True,False,False,False,0
61.442,1778935201.256885,4,0.0,100,0.98,4,6,16,0,4,True,False,False,False,0
62.469,1778935202.283959,4,0.0,100,0.99,4,6,16,0,4,True,False,False,False,0
63.487,1778935203.301653,4,0.0,100,0.96,4,6,16,0,4,True,False,False,False,0
64.504,1778935204.318712,4,0.0,100,0.93,4,6,16,0,4,True,False,False,False,0
65.522,1778935205.336409,4,0.0,100,0.93,4,6,16,0,4,True,False,False,False,0
66.539,1778935206.3537,4,0.0,100,0.99,4,6,16,0,4,True,False,False,False,0
67.565,1778935207.379863,4,0.0,100,0.97,4,6,16,0,4,True,False,False,False,0
68.582,1778935208.397297,4,0.0,100,0.94,4,6,16,0,4,True,False,False,False,0
69.6,1778935209.415107,4,0.0,100,0.94,4,6,16,0,4,True,False,False,False,0
70.617,1778935210.432184,4,0.0,100,0.92,4,6,16,0,4,True,False,False,False,0
71.635,1778935211.449437,4,0.0,100,0.99,4,6,16,0,4,True,False,False,False,0
72.66,1778935212.475034,4,0.0,100,0.97,4,6,16,0,4,True,False,False,False,0
73.678,1778935213.493253,4,0.0,100,0.96,4,6,16,0,4,True,False,False,False,0
74.696,1778935214.510336,4,0.0,100,0.94,4,6,16,0,4,True,False,False,False,0
