t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
65.474,1778992313.489027,eth0,13.7452,19.636,33.3812,1420670,1355211,0.0107,0.0194,0.0301,714369525,147619185,0,0,0,0
66.491,1778992314.506353,eth0,17.6935,23.5913,41.2847,1420688,1355235,0.012,0.0212,0.0333,714371057,147621885,0,0,0,0
67.511,1778992315.525964,eth0,13.7307,21.5769,35.3076,1420702,1355257,0.0109,0.0208,0.0317,714372445,147624537,0,0,0,0
68.536,1778992316.551282,eth0,17.5555,21.4567,39.0123,1420720,1355279,0.0124,0.0204,0.0328,714374029,147627157,0,0,0,0
69.554,1778992317.569264,eth0,16.6997,23.5761,40.2758,1420737,1355303,0.0127,0.0225,0.0352,714375641,147630021,0,0,0,0
70.58,1778992318.594794,eth0,15.6017,21.4523,37.054,1420753,1355325,0.0119,0.0208,0.0327,714377169,147632689,0,0,0,0
71.599,1778992319.614099,eth0,16.678,22.5644,39.2424,1420770,1355348,0.0115,0.0221,0.0336,714378637,147635499,0,0,0,0
72.624,1778992320.639506,eth0,11.7027,16.5788,28.2815,1420782,1355365,0.0093,0.0161,0.0254,714379829,147637565,0,0,0,0
73.642,1778992321.657264,eth0,15.7208,19.651,35.3719,1420798,1355385,0.0111,0.0191,0.0302,714381245,147639989,0,0,0,0
74.66,1778992322.674692,eth0,11.7944,17.6917,29.4861,1420810,1355403,0.0094,0.0179,0.0273,714382437,147642265,0,0,0,0
75.677,1778992323.692564,eth0,15.7191,20.6313,36.3503,1420826,1355424,0.0117,0.0201,0.0318,714383924,147644826,0,0,0,0
76.695,1778992324.7098,eth0,13.7628,19.6611,33.4239,1420840,1355444,0.0107,0.0194,0.0301,714385284,147647298,0,0,0,0
77.712,1778992325.727526,eth0,15.7213,23.582,39.3033,1420856,1355468,0.0114,0.0228,0.0343,714386740,147650202,0,0,0,0
78.738,1778992326.753252,eth0,16.5736,19.4984,36.072,1420873,1355488,0.0117,0.018,0.0297,714388240,147652514,0,0,0,0
79.757,1778992327.771693,eth0,11.7827,19.6378,31.4205,1420885,1355508,0.0094,0.0203,0.0297,714389432,147655098,0,0,0,0
80.783,1778992328.798318,eth0,16.5591,20.4554,37.0145,1420902,1355529,0.0118,0.0186,0.0304,714390944,147657488,0,0,0,0
81.801,1778992329.815658,eth0,15.7273,21.625,37.3523,1420918,1355551,0.0115,0.0205,0.032,714392406,147660100,0,0,0,0
82.847,1778992330.862432,eth0,22.9276,29.6148,52.5424,1420942,1355582,0.0239,0.039,0.0629,714395534,147665200,0,0,0,0
83.865,1778992331.880376,eth0,15.7179,19.6474,35.3654,1420958,1355602,0.0107,0.0193,0.03,714396898,147667656,0,0,0,0
84.883,1778992332.897814,eth0,14.7429,20.6401,35.383,1420973,1355623,0.0123,0.0197,0.032,714398462,147670162,0,0,0,0
85.9,1778992333.915071,eth0,14.7455,19.6607,34.4062,1420988,1355643,0.0109,0.0193,0.0302,714399850,147672610,0,0,0,0
86.918,1778992334.932949,eth0,13.7541,19.6487,33.4028,1421002,1355663,0.0104,0.0192,0.0296,714401178,147675050,0,0,0,0
87.935,1778992335.950201,eth0,12.7795,18.6778,31.4573,1421015,1355682,0.0103,0.0184,0.0287,714402486,147677392,0,0,0,0
88.953,1778992336.96767,eth0,15.7253,20.6394,36.3647,1421031,1355703,0.0111,0.0198,0.031,714403902,147679914,0,0,0,0
89.979,1778992337.993907,eth0,18.5142,23.3864,41.9006,1421050,1355727,0.0203,0.0286,0.0489,714406512,147683579,0,0,0,0
