t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
46.055,1778992294.070396,NORMAL,,False,True,False,110.0,300,1778992268.0811386,
47.076,1778992295.090639,NORMAL,,False,True,False,111.33,300,1778992268.0811386,
48.1,1778992296.115515,NORMAL,,False,True,False,107.67,300,1778992268.0811386,
49.123,1778992297.137678,NORMAL,,False,True,False,125.33,300,1778992268.0811386,
50.152,1778992298.167494,NORMAL,,False,True,False,136.0,300,1778992268.0811386,
51.17,1778992299.184962,NORMAL,,False,True,False,137.67,300,1778992268.0811386,
52.187,1778992300.202395,NORMAL,,False,True,False,165.33,300,1778992268.0811386,
53.208,1778992301.223305,NORMAL,,False,True,False,211.67,300,1778992268.0811386,
54.227,1778992302.241847,NORMAL,,False,True,False,242.67,300,1778992268.0811386,
55.244,1778992303.259461,NORMAL,,False,True,False,214.67,300,1778992268.0811386,
56.266,1778992304.281049,NORMAL,,False,True,False,214.33,300,1778992268.0811386,
57.296,1778992305.311462,NORMAL,,False,True,False,213.33,300,1778992268.0811386,
58.314,1778992306.329032,NORMAL,,False,True,False,186.33,300,1778992268.0811386,
59.344,1778992307.359503,NORMAL,,False,True,False,154.33,300,1778992268.0811386,
60.365,1778992308.379646,NORMAL,,False,True,False,160.0,300,1778992268.0811386,
61.394,1778992309.409131,NORMAL,,False,True,False,208.33,300,1778992268.0811386,
62.416,1778992310.43072,NORMAL,,False,True,False,188.0,300,1778992268.0811386,
63.438,1778992311.452614,NORMAL,,False,True,False,148.67,300,1778992268.0811386,
64.455,1778992312.470491,NORMAL,,False,True,False,80.0,300,1778992268.0811386,
65.474,1778992313.489027,NORMAL,,False,True,False,42.0,300,1778992268.0811386,
66.491,1778992314.506353,NORMAL,,False,True,False,12.33,300,1778992268.0811386,
67.511,1778992315.525964,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
68.536,1778992316.551282,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
69.554,1778992317.569264,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
70.58,1778992318.594794,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
71.599,1778992319.614099,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
72.624,1778992320.639506,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
73.642,1778992321.657264,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
74.66,1778992322.674692,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
75.677,1778992323.692564,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
76.695,1778992324.7098,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
77.712,1778992325.727526,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
78.738,1778992326.753252,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
79.757,1778992327.771693,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
80.783,1778992328.798318,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
81.801,1778992329.815658,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
82.847,1778992330.862432,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
83.865,1778992331.880376,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
84.883,1778992332.897814,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
85.9,1778992333.915071,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
86.918,1778992334.932949,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
87.935,1778992335.950201,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
88.953,1778992336.96767,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
89.979,1778992337.993907,NORMAL,,False,True,False,0.0,300,1778992268.0811386,
