t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
61.386,1778992505.172805,NORMAL,,False,True,False,128.0,300,1778992464.7425752,
62.404,1778992506.189957,NORMAL,,False,True,False,160.0,300,1778992464.7425752,
63.421,1778992507.207182,NORMAL,,False,True,False,160.0,300,1778992464.7425752,
64.438,1778992508.224779,NORMAL,,False,True,False,136.0,300,1778992464.7425752,
65.456,1778992509.242035,NORMAL,,False,True,False,57.33,300,1778992464.7425752,
66.473,1778992510.259508,NORMAL,,False,True,False,21.0,300,1778992464.7425752,
67.49,1778992511.276888,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
68.517,1778992512.303078,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
69.534,1778992513.320405,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
70.56,1778992514.346237,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
71.579,1778992515.365774,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
72.605,1778992516.391913,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
73.623,1778992517.409466,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
74.64,1778992518.426519,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
75.658,1778992519.44439,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
76.675,1778992520.461766,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
77.693,1778992521.478965,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
78.71,1778992522.496871,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
79.738,1778992523.524459,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
80.756,1778992524.542797,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
81.784,1778992525.570677,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
82.841,1778992526.627723,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
83.859,1778992527.645684,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
84.877,1778992528.662986,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
85.894,1778992529.680263,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
86.912,1778992530.698387,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
87.93,1778992531.716219,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
88.947,1778992532.733654,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
89.973,1778992533.759793,NORMAL,,False,True,False,0.0,300,1778992464.7425752,
