t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
48.073,1778992491.859797,7029,293.0,300,27.76,4,3,8,0,1011,True,True,True,False,6018
49.096,1778992492.882782,7145,215.0,300,23.59,4,3,8,0,1011,True,True,True,False,6134
50.13,1778992493.916559,7477,222.33,300,26.37,4,3,8,0,1011,True,True,True,False,6466
51.149,1778992494.935506,7609,187.67,300,23.29,4,3,8,0,1011,True,True,True,False,6598
52.169,1778992495.95547,7727,184.33,300,20.72,4,3,8,0,1011,True,True,True,False,6716
53.188,1778992496.974563,7878,128.0,300,19.99,4,3,8,0,1011,True,True,True,False,6867
54.205,1778992497.991462,8042,140.0,300,19.78,4,3,8,0,1011,True,True,False,False,7031
55.232,1778992499.018507,8241,166.0,300,20.33,4,3,8,0,1011,True,True,False,False,7230
56.253,1778992500.039672,8364,162.0,300,18.74,4,3,8,0,1011,True,True,False,False,7353
57.284,1778992501.070353,8518,149.33,300,18.6,4,3,8,0,1011,True,True,False,False,7507
58.301,1778992502.087684,8751,164.33,300,20.6,4,3,8,0,1011,True,True,False,False,7740
59.334,1778992503.120107,8896,171.0,300,19.87,4,3,8,0,1011,True,True,False,False,7885
60.353,1778992504.139703,9024,167.67,300,18.81,4,3,8,0,1011,True,True,False,False,8013
61.386,1778992505.172805,9158,128.33,300,18.13,4,3,8,0,1011,True,True,False,False,8147
62.404,1778992506.189957,9382,160.0,300,20.39,4,3,8,0,1011,True,True,False,False,8371
63.421,1778992507.207182,9510,160.0,300,18.98,4,3,8,0,1011,True,True,False,False,8499
64.438,1778992508.224779,9574,136.33,300,16.26,4,3,8,0,1011,True,True,False,False,8563
65.456,1778992509.242035,9574,58.67,300,12.04,4,3,8,0,1011,True,True,False,False,8563
66.473,1778992510.259508,9574,21.33,300,9.17,4,3,8,0,1011,True,True,False,False,8563
67.49,1778992511.276888,9574,0.0,300,7.37,4,3,8,0,1011,True,True,False,False,8563
68.517,1778992512.303078,9574,0.0,300,5.77,4,3,8,0,1011,True,True,False,False,8563
69.534,1778992513.320405,9574,0.0,300,4.52,4,3,8,0,1011,True,True,False,False,8563
70.56,1778992514.346237,9574,0.0,300,3.43,4,3,8,0,1011,True,True,False,False,8563
71.579,1778992515.365774,9574,0.0,300,2.72,4,3,8,0,1011,True,True,False,False,8563
72.605,1778992516.391913,9574,0.0,300,2.17,4,3,8,0,1011,True,True,False,False,8563
73.623,1778992517.409466,9574,0.0,300,1.86,4,3,8,0,1011,True,True,False,False,8563
74.64,1778992518.426519,9574,0.0,300,1.56,4,3,8,0,1011,True,True,False,False,8563
75.658,1778992519.44439,9574,0.0,300,1.37,4,3,8,0,1011,True,True,False,False,8563
76.675,1778992520.461766,9574,0.0,300,1.22,4,3,8,0,1011,True,True,False,False,8563
77.693,1778992521.478965,9574,0.0,300,1.12,4,3,8,0,1011,True,True,False,False,8563
78.71,1778992522.496871,9574,0.0,300,1.15,4,3,8,0,1011,True,True,False,False,8563
79.738,1778992523.524459,9574,0.0,300,1.08,4,3,8,0,1011,True,True,False,False,8563
80.756,1778992524.542797,9574,0.0,300,1.04,4,3,8,0,1011,True,True,False,False,8563
81.784,1778992525.570677,9574,0.0,300,1.02,4,3,8,0,1011,True,True,False,False,8563
82.841,1778992526.627723,9574,0.0,300,1.01,4,3,8,0,1011,True,True,False,False,8563
83.859,1778992527.645684,9574,0.0,300,1.04,4,3,8,0,1011,True,True,False,False,8563
84.877,1778992528.662986,9574,0.0,300,1.0,4,3,8,0,1011,True,True,False,False,8563
85.894,1778992529.680263,9574,0.0,300,0.96,4,3,8,0,1011,True,True,False,False,8563
86.912,1778992530.698387,9574,0.0,300,0.96,4,3,8,0,1011,True,True,False,False,8563
87.93,1778992531.716219,9574,0.0,300,0.96,4,3,8,0,1011,True,True,False,False,8563
88.947,1778992532.733654,9574,0.0,300,1.0,4,3,8,0,1011,True,True,False,False,8563
89.973,1778992533.759793,9574,0.0,300,1.02,4,3,8,0,1011,True,True,False,False,8563
