t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
75.309,1778935122.466477,0,0.0,800,0.94,4,4,12,0,0,False,False,False,False,0
76.326,1778935123.483859,0,0.0,800,0.93,4,4,12,0,0,False,False,False,False,0
77.345,1778935124.502635,0,0.0,800,1.0,4,4,12,0,0,False,False,False,False,0
78.364,1778935125.521894,0,0.0,800,0.99,4,4,12,0,0,False,False,False,False,0
79.381,1778935126.539304,0,0.0,800,0.97,4,4,12,0,0,False,False,False,False,0
80.4,1778935127.557514,0,0.0,800,0.97,4,4,12,0,0,False,False,False,False,0
81.417,1778935128.574834,0,0.0,800,0.95,4,4,12,0,0,False,False,False,False,0
82.435,1778935129.593394,0,0.0,800,0.99,4,4,12,0,0,False,False,False,False,0
83.453,1778935130.610953,0,0.0,800,0.99,4,4,12,0,0,False,False,False,False,0
84.471,1778935131.629138,0,0.0,800,0.98,4,4,12,0,0,False,False,False,False,0
85.489,1778935132.646791,0,0.0,800,0.96,4,4,12,0,0,False,False,False,False,0
86.506,1778935133.663502,0,0.0,800,0.93,4,4,12,0,0,False,False,False,False,0
87.524,1778935134.681629,0,0.0,800,1.0,4,4,12,0,0,False,False,False,False,0
88.542,1778935135.699509,0,0.0,800,0.99,4,4,12,0,0,False,False,False,False,0
89.559,1778935136.717399,0,0.0,800,0.96,4,4,12,0,0,False,False,False,False,0
