t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
23.565,1778981453.826547,eth0,211.6063,198.9294,410.5357,1177181,1140361,0.7533,0.1135,0.8669,629310931,125343310,0,0,0,0
24.582,1778981454.843624,eth0,350.0226,261.5337,611.5563,1177537,1140627,1.2071,0.1471,1.3542,629464395,125362014,0,0,0,0
25.617,1778981455.879078,eth0,206.6728,147.7614,354.4341,1177751,1140780,0.4294,0.1018,0.5312,629519973,125375184,0,0,0,0
26.635,1778981456.896784,eth0,346.8585,299.6936,646.552,1178104,1141085,1.1754,0.1669,1.3424,629669501,125396422,0,0,0,0
27.676,1778981457.937307,eth0,322.9146,290.2387,613.1533,1178440,1141387,1.0907,0.1616,1.2523,629811357,125417442,0,0,0,0
28.696,1778981458.957703,eth0,319.4837,239.1228,558.6065,1178766,1141631,1.068,0.142,1.21,629947581,125435550,0,0,0,0
29.714,1778981459.975829,eth0,284.837,242.6026,527.4396,1179056,1141878,1.0558,0.1366,1.1924,630081945,125452940,0,0,0,0
30.731,1778981460.993032,eth0,289.0277,238.8902,527.9179,1179350,1142121,0.7269,0.1348,0.8617,630174373,125470082,0,0,0,0
31.749,1778981462.010559,eth0,273.2115,219.1589,492.3704,1179628,1142344,1.0297,0.1243,1.154,630305341,125485888,0,0,0,0
32.78,1778981463.042063,eth0,168.6858,126.9991,295.6849,1179802,1142475,0.516,0.0774,0.5934,630371869,125495870,0,0,0,0
33.802,1778981464.063364,eth0,141.9757,112.6014,254.5771,1179947,1142590,0.4235,0.0682,0.4917,630425933,125504580,0,0,0,0
34.826,1778981465.087676,eth0,189.3954,145.4635,334.8589,1180141,1142739,0.6307,0.0853,0.716,630506685,125515502,0,0,0,0
35.846,1778981466.107685,eth0,182.3513,151.9594,334.3108,1180327,1142894,0.5138,0.0891,0.6028,630572195,125526856,0,0,0,0
36.874,1778981467.135465,eth0,122.5944,102.162,224.7564,1180453,1142999,0.2098,0.0624,0.2722,630599143,125534874,0,0,0,0
37.892,1778981468.154091,eth0,150.2022,117.8057,268.0079,1180606,1143119,0.3119,0.0711,0.383,630638857,125543926,0,0,0,0
38.917,1778981469.178667,eth0,150.3062,122.0017,272.3079,1180760,1143244,0.463,0.0729,0.5359,630698149,125553264,0,0,0,0
39.935,1778981470.196224,eth0,152.3255,122.8432,275.1687,1180915,1143369,0.4666,0.0734,0.54,630757493,125562602,0,0,0,0
40.953,1778981471.214386,eth0,184.6466,152.2352,336.8818,1181103,1143524,0.5117,0.1216,0.6333,630822617,125578078,0,0,0,0
41.973,1778981472.234211,eth0,164.734,144.1423,308.8763,1181271,1143671,0.3152,0.0876,0.4028,630862797,125589244,0,0,0,0
42.992,1778981473.253345,eth0,157.9773,128.5405,286.5178,1181432,1143802,0.3053,0.0764,0.3818,630901693,125598982,0,0,0,0
44.01,1778981474.271491,eth0,166.9702,154.2019,321.1722,1181602,1143959,0.5093,0.09,0.5992,630966505,125610432,0,0,0,0
45.03,1778981475.291658,eth0,149.9754,136.2522,286.2275,1181755,1144098,0.4507,0.0807,0.5314,631023973,125620726,0,0,0,0
46.057,1778981476.318665,eth0,192.7933,173.3192,366.1125,1181953,1144276,0.5957,0.1,0.6957,631100449,125633562,0,0,0,0
47.075,1778981477.336463,eth0,337.002,295.7364,632.7384,1182296,1144577,0.9463,0.1649,1.1112,631220845,125654540,0,0,0,0
48.108,1778981478.369433,eth0,234.276,201.3612,435.6373,1182538,1144785,0.6523,0.1165,0.7688,631305065,125669588,0,0,0,0
49.125,1778981479.387105,eth0,155.2562,138.5514,293.8077,1182696,1144926,0.3778,0.082,0.4597,631353119,125680014,0,0,0,0
50.15,1778981480.411528,eth0,197.1841,174.7325,371.9166,1182898,1145105,0.6109,0.1008,0.7116,631431341,125692916,0,0,0,0
51.167,1778981481.429098,eth0,320.3713,295.8029,616.1742,1183224,1145406,1.0734,0.1651,1.2385,631567876,125713913,0,0,0,0
52.184,1778981482.446183,eth0,318.5573,282.1788,600.7361,1183548,1145693,0.902,0.1577,1.0596,631682548,125733959,0,0,0,0
53.202,1778981483.463507,eth0,230.0152,164.1561,394.1713,1183782,1145860,0.6426,0.0953,0.7379,631764260,125746077,0,0,0,0
54.222,1778981484.483464,eth0,169.615,149.0259,318.6409,1183955,1146012,0.4461,0.0872,0.5333,631821136,125757197,0,0,0,0
55.242,1778981485.503506,eth0,152.935,131.3672,284.3022,1184111,1146146,0.4521,0.0779,0.53,631878776,125767129,0,0,0,0
56.264,1778981486.526146,eth0,197.5279,162.3249,359.8528,1184313,1146312,0.6186,0.0945,0.713,631957848,125779205,0,0,0,0
57.289,1778981487.550955,eth0,300.5438,263.4637,564.0075,1184621,1146582,1.06,0.1477,1.2077,632093632,125798129,0,0,0,0
58.311,1778981488.573015,eth0,324.8342,223.0789,547.9131,1184953,1146810,0.829,0.127,0.956,632199547,125814348,0,0,0,0
59.346,1778981489.607462,eth0,305.4772,274.5428,580.0199,1185269,1147094,1.0281,0.1533,1.1814,632332487,125834168,0,0,0,0
60.371,1778981490.632203,eth0,150.2819,129.7889,280.0707,1185423,1147227,0.4177,0.0776,0.4953,632385990,125844113,0,0,0,0
61.397,1778981491.658379,eth0,156.8932,131.5564,288.4497,1185584,1147362,0.4673,0.0779,0.5452,632445930,125854111,0,0,0,0
62.415,1778981492.676554,eth0,220.9835,162.0546,383.0381,1185809,1147527,0.704,0.0947,0.7987,632535533,125866160,0,0,0,0
63.446,1778981493.707796,eth0,227.8805,193.9409,421.8214,1186044,1147727,0.5307,0.1317,0.6623,632603937,125883131,0,0,0,0
64.464,1778981494.725632,eth0,13.7547,19.6495,33.4042,1186058,1147747,0.01,0.0186,0.0286,632605209,125885503,0,0,0,0
65.481,1778981495.742998,eth0,12.7781,18.6757,31.4538,1186071,1147766,0.0099,0.0185,0.0284,632606469,125887861,0,0,0,0
66.499,1778981496.760406,eth0,12.7776,18.6749,31.4525,1186084,1147785,0.0097,0.0183,0.028,632607705,125890191,0,0,0,0
67.516,1778981497.778053,eth0,18.6705,23.5838,42.2544,1186103,1147809,0.0132,0.0214,0.0347,632609385,125892919,0,0,0,0
68.542,1778981498.803495,eth0,11.7023,17.5534,29.2557,1186115,1147827,0.0093,0.0178,0.0271,632610577,125895195,0,0,0,0
69.559,1778981499.820968,eth0,11.7939,18.6737,30.4676,1186127,1147846,0.0094,0.0187,0.028,632611769,125897569,0,0,0,0
70.586,1778981500.847469,eth0,18.5095,27.2771,45.7866,1186146,1147874,0.0121,0.0271,0.0392,632613325,125901049,0,0,0,0
71.606,1778981501.868144,eth0,13.7164,21.5543,35.2708,1186160,1147896,0.0101,0.0211,0.0312,632614613,125903741,0,0,0,0
72.632,1778981502.894165,eth0,16.5689,20.4674,37.0363,1186177,1147917,0.0114,0.0194,0.0309,632616081,125906231,0,0,0,0
73.651,1778981503.912508,eth0,11.7838,17.6758,29.4596,1186189,1147935,0.0094,0.0179,0.0272,632617273,125908507,0,0,0,0
74.669,1778981504.930415,eth0,12.7713,19.6482,32.4195,1186202,1147955,0.0098,0.0201,0.0298,632618517,125911059,0,0,0,0
75.687,1778981505.948236,eth0,13.7549,18.6673,32.4222,1186216,1147974,0.0102,0.0185,0.0287,632619821,125913409,0,0,0,0
76.704,1778981506.96538,eth0,14.7472,23.5955,38.3426,1186231,1147998,0.0106,0.0245,0.0351,632621169,125916529,0,0,0,0
77.728,1778981507.990089,eth0,17.566,23.4213,40.9873,1186249,1148022,0.0117,0.0227,0.0344,632622665,125919433,0,0,0,0
78.77,1778981509.031992,eth0,11.5174,16.3163,27.8337,1186261,1148039,0.0091,0.0153,0.0243,632623845,125921423,0,0,0,0
79.79,1778981510.051612,eth0,13.7306,21.5767,35.3073,1186275,1148061,0.0107,0.0218,0.0325,632625205,125924203,0,0,0,0
80.818,1778981511.07952,eth0,14.5928,18.4842,33.0769,1186290,1148080,0.0106,0.0165,0.027,632626561,125926321,0,0,0,0
81.837,1778981512.098577,eth0,13.7382,21.5886,35.3268,1186304,1148102,0.0109,0.0212,0.0321,632627949,125929025,0,0,0,0
82.864,1778981513.125754,eth0,15.5767,18.4973,34.074,1186320,1148121,0.011,0.0172,0.0283,632629365,125931239,0,0,0,0
83.882,1778981514.144149,eth0,11.7832,17.6749,29.4581,1186332,1148139,0.0094,0.0179,0.0272,632630557,125933515,0,0,0,0
84.9,1778981515.161945,eth0,11.7902,17.6853,29.4755,1186344,1148157,0.0094,0.0179,0.0273,632631749,125935791,0,0,0,0
85.919,1778981516.180396,eth0,14.7283,19.6377,34.3659,1186359,1148177,0.0112,0.019,0.0301,632633169,125938207,0,0,0,0
86.936,1778981517.198154,eth0,11.7906,17.6859,29.4766,1186371,1148195,0.0094,0.0179,0.0273,632634361,125940483,0,0,0,0
87.954,1778981518.215494,eth0,15.7273,19.6591,35.3864,1186387,1148215,0.0111,0.0191,0.0302,632635777,125942907,0,0,0,0
88.972,1778981519.233581,eth0,18.6624,28.4848,47.1472,1186406,1148244,0.0128,0.026,0.0388,632637404,125946213,0,0,0,0
