t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
47.031,1778981281.767667,LOCKDOWN,True,4096,4095,1,0,0,0,2,2,1
48.055,1778981282.792029,LOCKDOWN,True,4216,4215,1,0,0,0,2,2,1
49.073,1778981283.809664,LOCKDOWN,True,4336,4335,1,0,0,0,2,2,1
50.098,1778981284.834239,LOCKDOWN,True,4442,4441,1,0,0,0,2,2,1
51.118,1778981285.85462,LOCKDOWN,True,4591,4590,1,0,0,0,2,2,1
52.143,1778981286.879387,LOCKDOWN,True,4771,4770,1,0,0,0,2,2,2
53.162,1778981287.898192,LOCKDOWN,True,4891,4890,1,0,0,0,2,2,2
54.179,1778981288.915507,LOCKDOWN,True,5020,5019,1,0,0,0,2,2,2
55.2,1778981289.936707,LOCKDOWN,True,5135,5134,1,0,0,0,2,2,2
56.222,1778981290.958419,LOCKDOWN,True,5251,5250,1,0,0,0,2,2,2
57.246,1778981291.982929,LOCKDOWN,True,5421,5420,1,0,0,0,2,2,2
58.269,1778981293.005189,LOCKDOWN,True,5746,5745,1,0,0,0,2,2,2
59.306,1778981294.042619,LOCKDOWN,True,6046,6045,1,0,0,0,2,2,2
60.325,1778981295.061681,LOCKDOWN,True,6205,6204,1,0,0,0,2,2,2
61.355,1778981296.091512,LOCKDOWN,True,6316,6315,1,0,0,0,2,2,2
62.372,1778981297.109002,LOCKDOWN,True,6439,6438,1,0,0,0,2,2,2
63.392,1778981298.129053,LOCKDOWN,True,6541,6540,1,0,0,0,2,2,2
64.41,1778981299.146503,LOCKDOWN,True,6601,6600,1,0,0,0,2,2,2
65.429,1778981300.165119,LOCKDOWN,True,6601,6600,1,0,0,0,2,2,2
66.446,1778981301.182498,LOCKDOWN,True,6601,6600,1,0,0,0,2,2,2
67.463,1778981302.199738,LOCKDOWN,True,6601,6600,1,0,0,0,2,2,2
68.487,1778981303.223678,LOCKDOWN,True,6601,6600,1,0,0,0,2,2,2
69.504,1778981304.240967,METERING,False,6601,6600,1,0,0,0,2,1,1
70.533,1778981305.269962,METERING,False,6601,6600,1,0,0,0,2,1,1
71.553,1778981306.289106,METERING,False,6601,6600,1,0,0,0,2,1,1
72.579,1778981307.315787,METERING,False,6601,6600,1,0,0,0,2,1,1
73.596,1778981308.333032,METERING,False,6601,6600,1,0,0,0,2,1,1
74.614,1778981309.350843,METERING,False,6601,6600,1,0,0,0,2,1,1
75.632,1778981310.368574,NORMAL,False,6601,6600,1,0,0,0,2,1,1
76.651,1778981311.387703,NORMAL,False,6601,6600,1,0,0,0,2,1,1
77.668,1778981312.404703,NORMAL,False,6601,6600,1,0,0,0,2,1,1
78.686,1778981313.422329,NORMAL,False,6601,6600,1,0,0,0,2,1,1
79.711,1778981314.447886,NORMAL,False,6601,6600,1,0,0,0,2,1,1
80.751,1778981315.487291,NORMAL,False,6601,6600,1,0,0,0,2,1,1
81.777,1778981316.513386,NORMAL,False,6601,6600,1,0,0,0,2,1,1
82.818,1778981317.554291,NORMAL,False,6601,6600,1,0,0,0,2,1,1
83.835,1778981318.571491,NORMAL,False,6601,6600,1,0,0,0,2,1,1
84.852,1778981319.588601,NORMAL,False,6601,6600,1,0,0,0,2,1,1
85.869,1778981320.605783,NORMAL,False,6601,6600,1,0,0,0,2,1,1
86.887,1778981321.623596,NORMAL,False,6601,6600,1,0,0,0,2,1,1
87.904,1778981322.64077,NORMAL,False,6601,6600,1,0,0,0,2,1,1
88.921,1778981323.65797,NORMAL,False,6601,6600,1,0,0,0,2,1,1
89.947,1778981324.683971,NORMAL,False,6601,6600,1,0,0,0,2,1,1
