t,timestamp,phase,lockdown_active,mitigated_drop_count,dropped_unknown_count,dropped_overrate_count,dropped_unknown_destination_count,trusted_source_count,source_seen_count_total,mitigated_source_count,rate_limited_ports_count,escalated_ports_count
36.851,1778981369.471837,LOCKDOWN,True,4175,4174,1,0,0,0,1,3,3
37.869,1778981370.490179,LOCKDOWN,True,4325,4324,1,0,0,0,1,3,3
38.894,1778981371.514538,LOCKDOWN,True,4625,4624,1,0,0,0,1,3,3
39.913,1778981372.533754,LOCKDOWN,True,4955,4954,1,0,0,0,1,3,3
40.93,1778981373.551057,LOCKDOWN,True,5225,5224,1,0,0,0,1,3,3
41.949,1778981374.569748,LOCKDOWN,True,5362,5361,1,0,0,0,1,3,3
42.971,1778981375.591511,LOCKDOWN,True,5489,5488,1,0,0,0,1,3,3
43.991,1778981376.611995,LOCKDOWN,True,5705,5704,1,0,0,0,1,3,3
45.011,1778981377.631588,LOCKDOWN,True,5826,5825,1,0,0,0,1,3,3
46.037,1778981378.658005,LOCKDOWN,True,5947,5946,1,0,0,0,1,3,3
47.058,1778981379.678988,LOCKDOWN,True,6095,6094,1,0,0,0,1,3,3
48.086,1778981380.706391,LOCKDOWN,True,6224,6223,1,0,0,0,1,3,3
49.107,1778981381.727335,LOCKDOWN,True,6355,6354,1,0,0,0,1,3,3
50.138,1778981382.758501,LOCKDOWN,True,6485,6484,1,0,0,0,1,3,3
51.155,1778981383.775694,LOCKDOWN,True,6725,6724,1,0,0,0,1,3,3
52.173,1778981384.79335,LOCKDOWN,True,7055,7054,1,0,0,0,1,3,3
53.19,1778981385.810675,LOCKDOWN,True,7295,7294,1,0,0,0,1,3,3
54.21,1778981386.831102,LOCKDOWN,True,7467,7466,1,0,0,0,1,3,3
55.236,1778981387.856815,LOCKDOWN,True,7796,7795,1,0,0,0,1,3,3
56.259,1778981388.879282,LOCKDOWN,True,7928,7927,1,0,0,0,1,3,3
57.286,1778981389.906659,LOCKDOWN,True,8075,8074,1,0,0,0,1,3,3
58.305,1778981390.92609,LOCKDOWN,True,8207,8206,1,0,0,0,1,3,3
59.335,1778981391.9556,LOCKDOWN,True,8345,8344,1,0,0,0,1,3,3
60.353,1778981392.973478,LOCKDOWN,True,8547,8546,1,0,0,0,1,3,3
61.397,1778981394.017782,LOCKDOWN,True,8898,8897,1,0,0,0,1,3,3
62.424,1778981395.044797,LOCKDOWN,True,9245,9244,1,0,0,0,1,3,3
63.449,1778981396.069266,LOCKDOWN,True,9467,9466,1,0,0,0,1,3,3
64.466,1778981397.086556,LOCKDOWN,True,9467,9466,1,0,0,0,1,3,3
65.484,1778981398.104437,LOCKDOWN,True,9467,9466,1,0,0,0,1,3,3
66.501,1778981399.121945,LOCKDOWN,True,9467,9466,1,0,0,0,1,3,3
67.518,1778981400.138765,LOCKDOWN,True,9467,9466,1,0,0,0,1,3,3
68.543,1778981401.163465,LOCKDOWN,True,9467,9466,1,0,0,0,1,3,3
69.56,1778981402.180898,LOCKDOWN,True,9467,9466,1,0,0,0,1,3,3
70.587,1778981403.207709,METERING,False,9467,9466,1,0,0,0,1,2,2
71.609,1778981404.23002,METERING,False,9467,9466,1,0,0,0,1,2,2
72.635,1778981405.256064,METERING,False,9467,9466,1,0,0,0,1,2,2
73.653,1778981406.274134,METERING,False,9467,9466,1,0,0,0,1,2,2
74.671,1778981407.291674,METERING,False,9467,9466,1,0,0,0,1,2,2
75.69,1778981408.310851,METERING,False,9467,9466,1,0,0,0,1,2,2
76.707,1778981409.32797,NORMAL,False,9467,9466,1,0,0,0,1,2,2
77.727,1778981410.347348,NORMAL,False,9468,9467,1,0,0,0,2,3,2
78.754,1778981411.374974,NORMAL,False,9468,9467,1,0,0,0,2,3,2
79.773,1778981412.393901,NORMAL,False,9468,9467,1,0,0,0,2,3,2
80.799,1778981413.420138,NORMAL,False,9468,9467,1,0,0,0,2,3,2
81.818,1778981414.438617,NORMAL,False,9468,9467,1,0,0,0,2,3,2
82.844,1778981415.464321,NORMAL,False,9468,9467,1,0,0,0,2,3,2
83.861,1778981416.482138,NORMAL,False,9468,9467,1,0,0,0,2,3,2
84.879,1778981417.499511,NORMAL,False,9468,9467,1,0,0,0,2,3,2
85.897,1778981418.517262,NORMAL,False,9468,9467,1,0,0,0,2,3,2
86.915,1778981419.535512,NORMAL,False,9468,9467,1,0,0,0,2,3,2
87.932,1778981420.552728,NORMAL,False,9468,9467,1,0,0,0,2,3,2
88.949,1778981421.569997,NORMAL,False,9468,9467,1,0,0,0,2,3,2
89.975,1778981422.595991,NORMAL,False,9468,9467,1,0,0,0,2,3,2
