t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
57.286,1778981389.906659,8927,195.67,100,21.95,4,5,15,0,853,True,True,True,False,8074
58.305,1778981390.92609,9057,133.0,100,20.21,4,5,15,0,853,True,True,True,False,8204
59.335,1778981391.9556,9198,134.0,100,19.39,4,5,15,0,853,True,True,True,False,8345
60.353,1778981392.973478,9392,154.67,100,20.07,4,5,15,0,853,True,True,True,False,8539
61.397,1778981394.017782,9742,221.33,100,23.76,4,5,15,0,853,True,True,True,False,8889
62.424,1778981395.044797,10093,292.33,100,26.54,4,5,15,0,853,True,True,True,False,9240
63.449,1778981396.069266,10320,298.0,100,25.48,4,5,15,0,853,True,True,True,False,9467
64.466,1778981397.086556,10320,184.0,100,18.49,4,5,15,0,853,True,True,True,False,9467
65.484,1778981398.104437,10320,73.33,100,13.72,4,5,15,0,853,True,True,True,False,9467
66.501,1778981399.121945,10320,0.0,100,10.5,4,5,15,0,853,True,True,True,False,9467
67.518,1778981400.138765,10320,0.0,100,8.4,4,5,15,0,853,True,True,True,False,9467
68.543,1778981401.163465,10320,0.0,100,6.63,4,5,15,0,853,True,True,True,False,9467
69.56,1778981402.180898,10320,0.0,100,4.91,4,5,15,0,853,True,True,True,False,9467
70.587,1778981403.207709,10320,0.0,100,3.72,4,5,15,0,853,True,True,False,False,9467
71.609,1778981404.23002,10320,0.0,100,2.97,4,5,15,0,853,True,True,False,False,9467
72.635,1778981405.256064,10320,0.0,100,2.41,4,5,15,0,853,True,True,False,False,9467
73.653,1778981406.274134,10320,0.0,100,1.97,4,5,15,0,853,True,True,False,False,9467
74.671,1778981407.291674,10320,0.0,100,1.67,4,5,15,0,853,True,True,False,False,9467
75.69,1778981408.310851,10320,0.0,100,1.47,4,5,15,0,853,True,True,False,False,9467
76.707,1778981409.32797,10320,0.0,100,1.29,4,5,15,0,853,True,True,False,False,9467
77.727,1778981410.347348,10321,0.33,100,1.42,4,5,15,0,853,True,True,False,False,9468
78.754,1778981411.374974,10321,0.33,100,1.28,4,5,15,0,853,True,True,False,False,9468
79.773,1778981412.393901,10321,0.33,100,1.2,4,5,15,0,853,True,True,False,False,9468
80.799,1778981413.420138,10321,0.0,100,1.13,4,5,15,0,853,True,True,False,False,9468
81.818,1778981414.438617,10321,0.0,100,1.09,4,5,15,0,853,True,True,False,False,9468
82.844,1778981415.464321,10321,0.0,100,1.11,4,5,15,0,853,True,True,False,False,9468
83.861,1778981416.482138,10321,0.0,100,1.06,4,5,15,0,853,True,True,False,False,9468
84.879,1778981417.499511,10321,0.0,100,1.01,4,5,15,0,853,True,True,False,False,9468
85.897,1778981418.517262,10321,0.0,100,0.97,4,5,15,0,853,True,True,False,False,9468
86.915,1778981419.535512,10321,0.0,100,0.99,4,5,15,0,853,True,True,False,False,9468
87.932,1778981420.552728,10321,0.0,100,1.01,4,5,15,0,853,True,True,False,False,9468
88.949,1778981421.569997,10321,0.0,100,0.98,4,5,15,0,853,True,True,False,False,9468
89.975,1778981422.595991,10321,0.0,100,0.97,4,5,15,0,853,True,True,False,False,9468
