t,timestamp,packet_in_total,packet_in_rate,packet_in_threshold,controller_cpu_percent,connected_switches,known_hosts,learned_mac_entries,learned_flow_install_count,packet_out_count,mitigation_enabled,mitigation_active,attack_detected,manual_mitigation,mitigated_drop_count
37.881,1778981761.902539,4072,136.67,100,16.49,4,5,15,0,495,True,True,True,False,3577
38.915,1778981762.936344,4344,184.0,100,18.98,4,5,15,0,495,True,True,True,False,3849
39.937,1778981763.9586,4584,220.0,100,19.84,4,5,15,0,495,True,True,True,False,4089
40.957,1778981764.978566,4860,256.0,100,21.03,4,5,15,0,495,True,True,True,False,4365
41.976,1778981765.997493,5136,260.0,100,21.75,4,5,15,0,495,True,True,True,False,4641
42.995,1778981767.016675,5280,226.67,100,19.96,4,5,15,0,495,True,True,True,False,4785
44.014,1778981768.0351,5446,190.0,100,19.05,4,5,15,0,495,True,True,True,False,4951
45.033,1778981769.054521,5640,162.67,100,18.96,4,5,15,0,495,True,True,True,False,5145
46.058,1778981770.079175,5859,189.0,100,19.49,4,5,15,0,495,True,True,True,False,5364
47.079,1778981771.100868,6108,216.0,100,20.37,4,5,15,0,495,True,True,True,False,5613
48.112,1778981772.133105,6324,220.0,100,20.04,4,5,15,0,495,True,True,True,False,5828
49.131,1778981773.152738,6576,236.0,100,20.77,4,5,15,0,495,True,True,True,False,6080
50.164,1778981774.185412,6694,187.33,100,18.68,4,5,15,0,495,True,True,True,False,6198
51.183,1778981775.204715,6804,156.0,100,17.06,4,5,15,0,495,True,True,True,False,6308
52.201,1778981776.222207,6921,108.0,100,15.81,4,5,15,0,495,True,True,True,False,6425
53.22,1778981777.24181,7032,112.0,100,14.88,4,5,15,0,495,True,True,True,False,6536
54.238,1778981778.258911,7164,117.67,100,14.88,4,5,15,0,495,True,True,True,False,6668
55.255,1778981779.276265,7272,116.0,100,14.35,4,5,15,0,495,True,True,True,False,6776
56.272,1778981780.293637,7414,123.33,100,14.73,4,5,15,0,495,True,True,True,False,6918
57.305,1778981781.326151,7696,174.33,100,17.74,4,5,15,0,495,True,True,True,False,7200
58.33,1778981782.351627,7992,236.0,100,20.11,4,5,15,0,495,True,True,True,False,7496
59.361,1778981783.382432,8280,282.0,100,21.62,4,5,15,0,495,True,True,True,False,7784
60.379,1778981784.400022,8448,244.0,100,20.2,4,5,15,0,495,True,True,True,False,7952
61.405,1778981785.425924,8556,184.0,100,18.07,4,5,15,0,495,True,True,True,False,8060
62.424,1778981786.445199,8796,166.67,100,19.41,4,5,15,0,495,True,True,True,False,8300
63.445,1778981787.466711,8928,157.0,100,17.39,4,5,15,0,495,True,True,True,False,8432
64.463,1778981788.484574,8928,120.0,100,12.84,4,5,15,0,495,True,True,True,False,8432
65.48,1778981789.501174,8928,40.0,100,9.59,4,5,15,0,495,True,True,True,False,8432
66.499,1778981790.520868,8928,0.0,100,7.37,4,5,15,0,495,True,True,True,False,8432
67.517,1778981791.538663,8928,0.0,100,5.82,4,5,15,0,495,True,True,True,False,8432
68.542,1778981792.5633,8928,0.0,100,4.45,4,5,15,0,495,True,True,True,False,8432
69.559,1778981793.580856,8928,0.0,100,3.39,4,5,15,0,495,True,True,True,False,8432
70.586,1778981794.607354,8928,0.0,100,2.69,4,5,15,0,495,True,True,False,False,8432
71.607,1778981795.62798,8928,0.0,100,2.27,4,5,15,0,495,True,True,False,False,8432
72.633,1778981796.654141,8928,0.0,100,1.87,4,5,15,0,495,True,True,False,False,8432
73.651,1778981797.672459,8928,0.0,100,1.58,4,5,15,0,495,True,True,False,False,8432
74.669,1778981798.690387,8928,0.0,100,1.39,4,5,15,0,495,True,True,False,False,8432
75.687,1778981799.708691,8928,0.0,100,1.3,4,5,15,0,495,True,True,False,False,8432
76.705,1778981800.726198,8928,0.0,100,1.19,4,5,15,0,495,True,True,False,False,8432
77.725,1778981801.746044,8928,0.0,100,1.15,4,5,15,0,495,True,True,False,False,8432
78.751,1778981802.77215,8928,0.0,100,1.09,4,5,15,0,495,True,True,False,False,8432
79.769,1778981803.789985,8928,0.0,100,1.03,4,5,15,0,495,True,True,False,False,8432
80.795,1778981804.815938,8928,0.0,100,1.05,4,5,15,0,495,True,True,False,False,8432
81.813,1778981805.834183,8928,0.0,100,1.05,4,5,15,0,495,True,True,False,False,8432
82.839,1778981806.860213,8928,0.0,100,1.02,4,5,15,0,495,True,True,False,False,8432
83.857,1778981807.878133,8928,0.0,100,0.98,4,5,15,0,495,True,True,False,False,8432
84.874,1778981808.895344,8928,0.0,100,0.95,4,5,15,0,495,True,True,False,False,8432
85.892,1778981809.913448,8928,0.0,100,1.0,4,5,15,0,495,True,True,False,False,8432
86.909,1778981810.930502,8928,0.0,100,0.99,4,5,15,0,495,True,True,False,False,8432
87.926,1778981811.947602,8928,0.0,100,0.96,4,5,15,0,495,True,True,False,False,8432
88.944,1778981812.965532,8928,0.0,100,0.96,4,5,15,0,495,True,True,False,False,8432
89.971,1778981813.992391,8928,0.0,100,0.95,4,5,15,0,495,True,True,False,False,8432
