t,timestamp,iface,rx_pps,tx_pps,total_pps,rx_packets,tx_packets,rx_mbps,tx_mbps,total_mbps,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors
45.033,1778981769.054521,eth0,155.9709,105.9425,261.9134,1210566,1168059,0.5922,0.0647,0.6569,639985266,127647429,0,0,0,0
46.058,1778981770.079175,eth0,166.8856,106.3774,273.263,1210737,1168168,0.5995,0.0647,0.6642,640062054,127655719,0,0,0,0
47.079,1778981771.100868,eth0,177.1569,113.537,290.6939,1210918,1168284,0.5801,0.0688,0.6489,640136140,127664511,0,0,0,0
48.112,1778981772.133105,eth0,153.0658,97.8458,250.9116,1211076,1168385,0.5115,0.0631,0.5746,640202138,127672657,0,0,0,0
49.131,1778981773.152738,eth0,165.7459,112.7856,278.5315,1211245,1168500,0.7621,0.0683,0.8304,640299266,127681367,0,0,0,0
50.164,1778981774.185412,eth0,112.3297,90.0575,202.3872,1211361,1168593,0.3435,0.056,0.3995,640343606,127688593,0,0,0,0
51.183,1778981775.204715,eth0,115.7654,80.4471,196.2125,1211479,1168675,0.2982,0.0511,0.3493,640381598,127695101,0,0,0,0
52.201,1778981776.222207,eth0,131.6963,83.5387,215.235,1211613,1168760,0.3641,0.0528,0.4169,640427910,127701815,0,0,0,0
53.22,1778981777.24181,eth0,113.7698,93.1736,206.9434,1211729,1168855,0.2279,0.0577,0.2856,640456950,127709173,0,0,0,0
54.238,1778981778.258911,eth0,134.6965,96.3523,231.0488,1211866,1168953,0.2637,0.0593,0.323,640490470,127716717,0,0,0,0
55.255,1778981779.276265,eth0,115.9871,90.4306,206.4177,1211984,1169045,0.3201,0.0563,0.3764,640531174,127723877,0,0,0,0
56.272,1778981780.293637,eth0,144.4899,102.2242,246.7141,1212131,1169149,0.4498,0.063,0.5127,640588370,127731885,0,0,0,0
57.305,1778981781.326151,eth0,209.1981,136.5598,345.7579,1212347,1169290,0.779,0.0805,0.8595,640688910,127742279,0,0,0,0
58.33,1778981782.351627,eth0,209.6587,142.3729,352.0316,1212562,1169436,0.8111,0.0839,0.895,640792882,127753035,0,0,0,0
59.361,1778981783.382432,eth0,208.5748,134.8461,343.4209,1212777,1169575,0.6981,0.0799,0.778,640882830,127763333,0,0,0,0
60.379,1778981784.400022,eth0,145.4418,102.2024,247.6442,1212925,1169679,0.4614,0.0628,0.5241,640941514,127771317,0,0,0,0
61.405,1778981785.425924,eth0,121.8439,89.6771,211.5211,1213050,1169771,0.3337,0.056,0.3897,640984306,127778501,0,0,0,0
62.424,1778981786.445199,eth0,172.6718,119.6929,292.3647,1213226,1169893,0.6927,0.0717,0.7645,641072566,127787641,0,0,0,0
63.445,1778981787.466711,eth0,129.2202,92.9994,222.2196,1213358,1169988,0.3938,0.0786,0.4724,641122846,127797682,0,0,0,0
64.463,1778981788.484574,eth0,12.7719,18.6666,31.4384,1213371,1170007,0.0098,0.0183,0.0281,641124090,127800012,0,0,0,0
65.48,1778981789.501174,eth0,11.8041,17.7061,29.5101,1213383,1170025,0.0094,0.0179,0.0273,641125282,127802288,0,0,0,0
66.499,1778981790.520868,eth0,17.6524,21.5751,39.2275,1213401,1170047,0.012,0.0201,0.0321,641126810,127804852,0,0,0,0
67.517,1778981791.538663,eth0,12.7727,19.6503,32.423,1213414,1170067,0.0097,0.0191,0.0288,641128042,127807280,0,0,0,0
68.542,1778981792.5633,eth0,11.7115,17.5672,29.2787,1213426,1170085,0.0093,0.0178,0.0271,641129234,127809556,0,0,0,0
69.559,1778981793.580856,eth0,13.7585,20.6377,34.3961,1213440,1170106,0.0108,0.0198,0.0306,641130610,127812078,0,0,0,0
70.586,1778981794.607354,eth0,17.5353,26.303,43.8384,1213458,1170133,0.0121,0.027,0.0391,641132161,127815539,0,0,0,0
71.607,1778981795.62798,eth0,17.6362,22.5352,40.1714,1213476,1170156,0.0122,0.0211,0.0332,641133713,127818225,0,0,0,0
72.633,1778981796.654141,eth0,12.6686,19.4901,32.1587,1213489,1170176,0.0097,0.0199,0.0296,641134957,127820777,0,0,0,0
73.651,1778981797.672459,eth0,11.7841,17.6762,29.4603,1213501,1170194,0.0094,0.0179,0.0272,641136149,127823053,0,0,0,0
74.669,1778981798.690387,eth0,13.7534,20.6301,34.3836,1213515,1170215,0.0101,0.0205,0.0306,641137437,127825659,0,0,0,0
75.687,1778981799.708691,eth0,15.7124,19.6405,35.3529,1213531,1170235,0.0111,0.019,0.0302,641138853,127828083,0,0,0,0
76.705,1778981800.726198,eth0,16.7075,24.5698,41.2773,1213548,1170260,0.0115,0.0251,0.0366,641140313,127831277,0,0,0,0
77.725,1778981801.746044,eth0,12.747,20.5914,33.3384,1213561,1170281,0.0098,0.0213,0.031,641141557,127833991,0,0,0,0
78.751,1778981802.77215,eth0,10.7201,15.5929,26.3131,1213572,1170297,0.0089,0.0151,0.024,641142697,127835927,0,0,0,0
79.769,1778981803.789985,eth0,12.7722,20.632,33.4043,1213585,1170318,0.0098,0.0213,0.0311,641143941,127838641,0,0,0,0
80.795,1778981804.815938,eth0,14.6205,17.5447,32.1652,1213600,1170336,0.0106,0.0163,0.0269,641145305,127840725,0,0,0,0
81.813,1778981805.834183,eth0,14.7312,21.6058,36.337,1213615,1170358,0.0107,0.0219,0.0326,641146661,127843513,0,0,0,0
82.839,1778981806.860213,eth0,12.6702,17.5434,30.2136,1213628,1170376,0.0096,0.0159,0.0255,641147893,127845557,0,0,0,0
83.857,1778981807.878133,eth0,11.7887,17.6831,29.4718,1213640,1170394,0.0094,0.0179,0.0273,641149085,127847833,0,0,0,0
84.874,1778981808.895344,eth0,11.797,17.6954,29.4924,1213652,1170412,0.0094,0.0179,0.0273,641150277,127850109,0,0,0,0
85.892,1778981809.913448,eth0,15.7155,19.6444,35.3598,1213668,1170432,0.0111,0.019,0.0302,641151693,127852533,0,0,0,0
86.909,1778981810.930502,eth0,15.7317,20.6479,36.3796,1213684,1170453,0.0122,0.0195,0.0318,641153249,127855015,0,0,0,0
87.926,1778981811.947602,eth0,11.7982,17.6974,29.4956,1213696,1170471,0.0094,0.0179,0.0273,641154441,127857291,0,0,0,0
88.944,1778981812.965532,eth0,14.7358,22.5949,37.3307,1213711,1170494,0.0114,0.0223,0.0337,641155889,127860125,0,0,0,0
89.971,1778981813.992391,eth0,11.6861,16.5553,28.2415,1213723,1170511,0.0091,0.0154,0.0245,641157057,127862103,0,0,0,0
