t,timestamp,phase,lockdown_active,attack_detected,mitigation_active,manual_mitigation,packet_in_rate,threshold_rate,attack_detection_time,mitigation_start_time
48.112,1778981772.133105,LOCKDOWN,,True,True,False,220.0,100,1778981742.4425013,1778981742.4425013
49.131,1778981773.152738,LOCKDOWN,,True,True,False,236.0,100,1778981742.4425013,1778981742.4425013
50.164,1778981774.185412,LOCKDOWN,,True,True,False,188.0,100,1778981742.4425013,1778981742.4425013
51.183,1778981775.204715,LOCKDOWN,,True,True,False,156.0,100,1778981742.4425013,1778981742.4425013
52.201,1778981776.222207,LOCKDOWN,,True,True,False,107.0,100,1778981742.4425013,1778981742.4425013
53.22,1778981777.24181,LOCKDOWN,,True,True,False,112.0,100,1778981742.4425013,1778981742.4425013
54.238,1778981778.258911,LOCKDOWN,,True,True,False,117.0,100,1778981742.4425013,1778981742.4425013
55.255,1778981779.276265,LOCKDOWN,,True,True,False,116.0,100,1778981742.4425013,1778981742.4425013
56.272,1778981780.293637,LOCKDOWN,,True,True,False,123.33,100,1778981742.4425013,1778981742.4425013
57.305,1778981781.326151,LOCKDOWN,,True,True,False,175.33,100,1778981742.4425013,1778981742.4425013
58.33,1778981782.351627,LOCKDOWN,,True,True,False,236.0,100,1778981742.4425013,1778981742.4425013
59.361,1778981783.382432,LOCKDOWN,,True,True,False,281.33,100,1778981742.4425013,1778981742.4425013
60.379,1778981784.400022,LOCKDOWN,,True,True,False,244.0,100,1778981742.4425013,1778981742.4425013
61.405,1778981785.425924,LOCKDOWN,,True,True,False,183.33,100,1778981742.4425013,1778981742.4425013
62.424,1778981786.445199,LOCKDOWN,,True,True,False,166.67,100,1778981742.4425013,1778981742.4425013
63.445,1778981787.466711,LOCKDOWN,,True,True,False,156.33,100,1778981742.4425013,1778981742.4425013
64.463,1778981788.484574,LOCKDOWN,,True,True,False,120.0,100,1778981742.4425013,1778981742.4425013
65.48,1778981789.501174,LOCKDOWN,,True,True,False,40.0,100,1778981742.4425013,1778981742.4425013
66.499,1778981790.520868,LOCKDOWN,,True,True,False,0.0,100,1778981742.4425013,1778981742.4425013
67.517,1778981791.538663,LOCKDOWN,,True,True,False,0.0,100,1778981742.4425013,1778981742.4425013
68.542,1778981792.5633,LOCKDOWN,,True,True,False,0.0,100,1778981742.4425013,1778981742.4425013
69.559,1778981793.580856,LOCKDOWN,,True,True,False,0.0,100,1778981742.4425013,1778981742.4425013
70.586,1778981794.607354,METERING,,False,True,False,0.0,100,1778981742.4425013,1778981742.4425013
71.607,1778981795.62798,METERING,,False,True,False,0.0,100,1778981742.4425013,1778981742.4425013
72.633,1778981796.654141,METERING,,False,True,False,0.0,100,1778981742.4425013,1778981742.4425013
73.651,1778981797.672459,METERING,,False,True,False,0.0,100,1778981742.4425013,1778981742.4425013
74.669,1778981798.690387,METERING,,False,True,False,0.0,100,1778981742.4425013,1778981742.4425013
75.687,1778981799.708691,METERING,,False,True,False,0.0,100,1778981742.4425013,1778981742.4425013
76.705,1778981800.726198,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
77.725,1778981801.746044,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
78.751,1778981802.77215,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
79.769,1778981803.789985,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
80.795,1778981804.815938,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
81.813,1778981805.834183,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
82.839,1778981806.860213,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
83.857,1778981807.878133,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
84.874,1778981808.895344,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
85.892,1778981809.913448,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
86.909,1778981810.930502,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
87.926,1778981811.947602,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
88.944,1778981812.965532,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
89.971,1778981813.992391,NORMAL,,False,True,False,0.0,100,1778981742.4425013,
